lon,lat,heat_flow_mW_m2,name,reference,id,ridge_lon,signed_distance_km,distance_km
-35.3329,34.8977,60.6,OCNG12-2,LeGal_etal._2018,R24-056118,-36.211499999999994,80.12774155187182,80.12774155187182
-35.3329,34.8977,60.6,OCNG12-2,LeGal_etal._2018,R24-056117,-36.211499999999994,80.12774155187182,80.12774155187182
-35.3498,34.9013,76.8,OCNG12-1,LeGal_etal._2018,R24-056111,-36.2,77.53428174744059,77.53428174744059
-35.3498,34.9013,76.8,OCNG12-1,LeGal_etal._2018,R24-056112,-36.2,77.53428174744059,77.53428174744059
-35.0236,34.9163,109.4,KT28,LeGal_etal._2018,R24-056067,-36.2,107.26260508891214,107.26260508891214
-35.0236,34.9163,109.4,KT28,LeGal_etal._2018,R24-056068,-36.2,107.26260508891214,107.26260508891214
-35.2386,34.9181,4.1,OCNG12-4,LeGal_etal._2018,R24-056121,-36.2,87.65726545217599,87.65726545217599
-35.2386,34.9181,4.1,OCNG12-4,LeGal_etal._2018,R24-056122,-36.2,87.65726545217599,87.65726545217599
-34.3167,34.9317,198.0,V30-72,Abbott_2008,R24-001708,-36.2,171.68459422886593,171.68459422886593
-34.317,34.933,198.0,V30-72,LDEO_2004,R24-055525,-36.2,171.65452547167743,171.65452547167743
-35.5261,34.9344,39.1,KT22,LeGal_etal._2018,R24-056056,-36.2,61.43176337416035,61.43176337416035
-35.5261,34.9344,39.1,KT22,LeGal_etal._2018,R24-056055,-36.2,61.43176337416035,61.43176337416035
-34.988,34.9513,183.0,KT29,LeGal_etal._2018,R24-056070,-36.2,110.46142437715727,110.46142437715727
-34.988,34.9513,183.0,KT29,LeGal_etal._2018,R24-056069,-36.2,110.46142437715727,110.46142437715727
-35.2105,34.9515,48.3,OCNG11-6a,LeGal_etal._2018,R24-056102,-36.2,90.18260127905347,90.18260127905347
-35.2105,34.9515,48.3,OCNG11-6a,LeGal_etal._2018,R24-056101,-36.2,90.18260127905347,90.18260127905347
-35.2272,34.9547,26.6,OCNG11-5,LeGal_etal._2018,R24-056100,-36.2,88.65710937340344,88.65710937340344
-35.2272,34.9547,26.6,OCNG11-5,LeGal_etal._2018,R24-056099,-36.2,88.65710937340344,88.65710937340344
-35.2862,34.9657,71.3,OCNG11-4,LeGal_etal._2018,R24-056098,-36.2,83.26890678907287,83.26890678907287
-35.2862,34.9657,71.3,OCNG11-4,LeGal_etal._2018,R24-056097,-36.2,83.26890678907287,83.26890678907287
-34.935,34.9766,181.1,OCNG11-11,LeGal_etal._2018,R24-056093,-36.2,115.25623939020485,115.25623939020485
-34.935,34.9766,181.1,OCNG11-11,LeGal_etal._2018,R24-056094,-36.2,115.25623939020485,115.25623939020485
-34.9547,34.9803,140.9,OCNG11-10a,LeGal_etal._2018,R24-056091,-36.2,113.4562136434001,113.4562136434001
-34.9547,34.9803,140.9,OCNG11-10a,LeGal_etal._2018,R24-056092,-36.2,113.4562136434001,113.4562136434001
-35.3692,34.9811,141.9,OCNG11-3,LeGal_etal._2018,R24-056095,-36.2,75.69140079495345,75.69140079495345
-35.3692,34.9811,141.9,OCNG11-3,LeGal_etal._2018,R24-056096,-36.2,75.69140079495345,75.69140079495345
-34.1483,34.9817,195.0,V30-68,Abbott_2008,R24-001705,-36.2,186.92213418967154,186.92213418967154
-34.15,34.983,195.0,V30-68,LDEO_2004,R24-055522,-36.2,186.76428878667147,186.76428878667147
-34.9841,34.9862,201.0,OCNG11-9,LeGal_etal._2018,R24-056107,-36.2,110.76966991053564,110.76966991053564
-34.9841,34.9862,201.0,OCNG11-9,LeGal_etal._2018,R24-056108,-36.2,110.76966991053564,110.76966991053564
-35.4026,34.9877,118.0,KT25,LeGal_etal._2018,R24-056061,-36.2,72.64258279141687,72.64258279141687
-35.4026,34.9877,118.0,KT25,LeGal_etal._2018,R24-056062,-36.2,72.64258279141687,72.64258279141687
-35.4159,34.99,141.2,OCNG10-1,LeGal_etal._2018,R24-056087,-36.2,71.4289551539789,71.4289551539789
-35.4159,34.99,141.2,OCNG10-1,LeGal_etal._2018,R24-056088,-36.2,71.4289551539789,71.4289551539789
-35.4159,34.9901,128.4,KT24,LeGal_etal._2018,R24-056060,-36.2,71.42886789348806,71.42886789348806
-35.4159,34.9901,128.4,KT24,LeGal_etal._2018,R24-056059,-36.2,71.42886789348806,71.42886789348806
-35.0112,34.9911,109.7,OCNG11-8,LeGal_etal._2018,R24-056105,-36.2,108.29435121137192,108.29435121137192
-35.0112,34.9911,109.7,OCNG11-8,LeGal_etal._2018,R24-056106,-36.2,108.29435121137192,108.29435121137192
-35.0615,35.0007,140.4,OCNG11-7,LeGal_etal._2018,R24-056104,-36.2,103.70008163331053,103.70008163331053
-35.0615,35.0007,140.4,OCNG11-7,LeGal_etal._2018,R24-056103,-36.2,103.70008163331053,103.70008163331053
-35.5915,35.0232,111.4,KT23,LeGal_etal._2018,R24-056057,-36.2,55.40987552407036,55.40987552407036
-35.5915,35.0232,111.4,KT23,LeGal_etal._2018,R24-056058,-36.2,55.40987552407036,55.40987552407036
-35.6,35.0317,221.0,V30-74,Abbott_2008,R24-001710,-36.2,54.630186450749015,54.630186450749015
-35.6,35.033,221.0,V30-74,LDEO_2004,R24-055527,-36.2,54.62931749329122,54.62931749329122
-34.4317,35.0667,170.0,V30-67,Abbott_2008,R24-001704,-36.2,160.93528659244504,160.93528659244504
-34.433,35.067,170.0,V30-67,LDEO_2004,R24-055521,-36.2,160.81638083492908,160.81638083492908
-37.5348,35.0831,29.6,KT12,LeGal_etal._2018,R24-056033,-36.2,-121.45747372455763,121.45747372455763
-37.5348,35.0831,29.6,KT12,LeGal_etal._2018,R24-056034,-36.2,-121.45747372455763,121.45747372455763
-37.5507,35.0859,35.1,OCNG5-1,LeGal_etal._2018,R24-056258,-36.2,-122.90004387740261,122.90004387740261
-37.5507,35.0859,35.1,OCNG5-1,LeGal_etal._2018,R24-056257,-36.2,-122.90004387740261,122.90004387740261
-37.5662,35.0886,30.9,OCNG5-2,LeGal_etal._2018,R24-056280,-36.2,-124.30627211780154,124.30627211780154
-37.5662,35.0886,30.9,OCNG5-2,LeGal_etal._2018,R24-056279,-36.2,-124.30627211780154,124.30627211780154
-37.5979,35.0945,23.9,OCNG5-3,LeGal_etal._2018,R24-056288,-36.2,-127.18135436565105,127.18135436565105
-37.5979,35.0945,23.9,OCNG5-3,LeGal_etal._2018,R24-056287,-36.2,-127.18135436565105,127.18135436565105
-37.6136,35.0977,46.5,OCNG5-4,LeGal_etal._2018,R24-056290,-36.2,-128.60469758344558,128.60469758344558
-37.6136,35.0977,46.5,OCNG5-4,LeGal_etal._2018,R24-056289,-36.2,-128.60469758344558,128.60469758344558
-37.6294,35.1008,33.1,OCNG5-5a,LeGal_etal._2018,R24-056292,-36.19120000000002,-130.83774984003395,130.83774984003395
-37.6294,35.1008,33.1,OCNG5-5a,LeGal_etal._2018,R24-056291,-36.19120000000002,-130.83774984003395,130.83774984003395
-37.6449,35.1041,43.4,OCNG5-6,LeGal_etal._2018,R24-056294,-36.15489999999999,-135.5446776413802,135.5446776413802
-37.6449,35.1041,43.4,OCNG5-6,LeGal_etal._2018,R24-056293,-36.15489999999999,-135.5446776413802,135.5446776413802
-37.6607,35.1064,30.6,OCNG5-7,LeGal_etal._2018,R24-056296,-36.12960000000001,-139.27959720375785,139.27959720375785
-37.6607,35.1064,30.6,OCNG5-7,LeGal_etal._2018,R24-056295,-36.12960000000001,-139.27959720375785,139.27959720375785
-37.6769,35.1098,27.0,OCNG5-8,LeGal_etal._2018,R24-056298,-36.09220000000002,-144.1494154434825,144.1494154434825
-37.6769,35.1098,27.0,OCNG5-8,LeGal_etal._2018,R24-056297,-36.09220000000002,-144.1494154434825,144.1494154434825
-37.6932,35.1128,25.4,OCNG5-9,LeGal_etal._2018,R24-056299,-36.05920000000002,-148.62843041941952,148.62843041941952
-37.6932,35.1128,25.4,OCNG5-9,LeGal_etal._2018,R24-056300,-36.05920000000002,-148.62843041941952,148.62843041941952
-37.7096,35.1157,27.1,OCNG5-10,LeGal_etal._2018,R24-056260,-36.027300000000054,-153.0163460752398,153.0163460752398
-37.7096,35.1157,27.1,OCNG5-10,LeGal_etal._2018,R24-056259,-36.027300000000054,-153.0163460752398,153.0163460752398
-37.7258,35.1173,32.1,OCNG5-11,LeGal_etal._2018,R24-056262,-36.00970000000002,-156.087615004853,156.087615004853
-37.7258,35.1173,32.1,OCNG5-11,LeGal_etal._2018,R24-056261,-36.00970000000002,-156.087615004853,156.087615004853
-37.7421,35.1221,36.2,OCNG5-12,LeGal_etal._2018,R24-056264,-35.95689999999998,-162.36302803416328,162.36302803416328
-37.7421,35.1221,36.2,OCNG5-12,LeGal_etal._2018,R24-056263,-35.95689999999998,-162.36302803416328,162.36302803416328
-37.7581,35.1252,32.6,OCNG5-13,LeGal_etal._2018,R24-056266,-35.92280000000003,-166.91324474352905,166.91324474352905
-37.7581,35.1252,32.6,OCNG5-13,LeGal_etal._2018,R24-056265,-35.92280000000003,-166.91324474352905,166.91324474352905
-37.3608,35.1271,34.5,KT5,LeGal_etal._2018,R24-056077,-35.90190000000004,-132.6780646475337,132.6780646475337
-37.3608,35.1271,34.5,KT5,LeGal_etal._2018,R24-056078,-35.90190000000004,-132.6780646475337,132.6780646475337
-37.3783,35.1301,20.0,KT6,LeGal_etal._2018,R24-056079,-35.86890000000004,-137.26567519364735,137.26567519364735
-37.3783,35.1301,20.0,KT6,LeGal_etal._2018,R24-056080,-35.86890000000004,-137.26567519364735,137.26567519364735
-37.3952,35.1338,35.4,KT7,LeGal_etal._2018,R24-056082,-35.82820000000002,-142.49737607241514,142.49737607241514
-37.3952,35.1338,35.4,KT7,LeGal_etal._2018,R24-056081,-35.82820000000002,-142.49737607241514,142.49737607241514
-37.8087,35.1345,54.5,OCNG5-14,LeGal_etal._2018,R24-056267,-35.820499999999996,-180.79824337875635,180.79824337875635
-37.8087,35.1345,54.5,OCNG5-14,LeGal_etal._2018,R24-056268,-35.820499999999996,-180.79824337875635,180.79824337875635
-37.8249,35.1376,48.2,OCNG5-15,LeGal_etal._2018,R24-056269,-35.786400000000036,-185.3652479469702,185.3652479469702
-37.8249,35.1376,48.2,OCNG5-15,LeGal_etal._2018,R24-056270,-35.786400000000036,-185.3652479469702,185.3652479469702
-37.432,35.1402,43.7,KT8,LeGal_etal._2018,R24-056084,-35.757800000000024,-152.23379273139332,152.23379273139332
-37.432,35.1402,43.7,KT8,LeGal_etal._2018,R24-056083,-35.757800000000024,-152.23379273139332,152.23379273139332
-37.8408,35.1407,133.1,OCNG5-16,LeGal_etal._2018,R24-056271,-35.7523,-189.90462502072822,189.90462502072822
-37.8408,35.1407,133.1,OCNG5-16,LeGal_etal._2018,R24-056272,-35.7523,-189.90462502072822,189.90462502072822
-37.4458,35.1436,71.0,KT9,LeGal_etal._2018,R24-056086,-35.72040000000003,-156.8828184083345,156.8828184083345
-37.4458,35.1436,71.0,KT9,LeGal_etal._2018,R24-056085,-35.72040000000003,-156.8828184083345,156.8828184083345
-37.8583,35.1439,74.0,OCNG5-17,LeGal_etal._2018,R24-056273,-35.7171,-194.6889142362931,194.6889142362931
-37.8583,35.1439,74.0,OCNG5-17,LeGal_etal._2018,R24-056274,-35.7171,-194.6889142362931,194.6889142362931
-37.4675,35.1475,33.8,KT10,LeGal_etal._2018,R24-056029,-35.677500000000016,-162.7488051653894,162.7488051653894
-37.4675,35.1475,33.8,KT10,LeGal_etal._2018,R24-056030,-35.677500000000016,-162.7488051653894,162.7488051653894
-34.5317,35.1483,263.0,V30-71,Abbott_2008,R24-001707,-35.66870000000004,103.37629742098126,103.37629742098126
-37.8731,35.1485,78.9,OCNG5-18,LeGal_etal._2018,R24-056276,-35.66650000000004,-200.6240785112126,200.6240785112126
-37.8731,35.1485,78.9,OCNG5-18,LeGal_etal._2018,R24-056275,-35.66650000000004,-200.6240785112126,200.6240785112126
-34.533,35.15,263.0,V30-71,LDEO_2004,R24-055524,-35.65000000000004,101.55577128006531,101.55577128006531
-37.4853,35.1505,34.4,OCNG4-7,LeGal_etal._2018,R24-056251,-35.644500000000015,-167.36142799898153,167.36142799898153
-37.4853,35.1505,34.4,OCNG4-7,LeGal_etal._2018,R24-056252,-35.644500000000015,-167.36142799898153,167.36142799898153
-37.9051,35.1531,75.6,OCNG5-19,LeGal_etal._2018,R24-056277,-35.6159,-208.1223049031898,208.1223049031898
-37.9051,35.1531,75.6,OCNG5-19,LeGal_etal._2018,R24-056278,-35.6159,-208.1223049031898,208.1223049031898
-37.5119,35.1555,50.9,OCNG4-8,LeGal_etal._2018,R24-056253,-35.58949999999999,-174.7695775271384,174.7695775271384
-37.5119,35.1555,50.9,OCNG4-8,LeGal_etal._2018,R24-056254,-35.58949999999999,-174.7695775271384,174.7695775271384
-37.9209,35.1558,63.1,OCNG5-20,LeGal_etal._2018,R24-056282,-35.586200000000034,-212.2518872353629,212.2518872353629
-37.9209,35.1558,63.1,OCNG5-20,LeGal_etal._2018,R24-056281,-35.586200000000034,-212.2518872353629,212.2518872353629
-37.5281,35.1586,65.8,OCNG4-9,LeGal_etal._2018,R24-056255,-35.55540000000003,-179.33562630138798,179.33562630138798
-37.5281,35.1586,65.8,OCNG4-9,LeGal_etal._2018,R24-056256,-35.55540000000003,-179.33562630138798,179.33562630138798
-38.0044,35.1739,79.2,OCNG5-21,LeGal_etal._2018,R24-056283,-35.38709999999999,-237.89062506780124,237.89062506780124
-38.0044,35.1739,79.2,OCNG5-21,LeGal_etal._2018,R24-056284,-35.38709999999999,-237.89062506780124,237.89062506780124
-37.6202,35.1762,68.3,OCNG4-10,LeGal_etal._2018,R24-056208,-35.36180000000002,-205.26381702740832,205.26381702740832
-37.6202,35.1762,68.3,OCNG4-10,LeGal_etal._2018,R24-056207,-35.36180000000002,-205.26381702740832,205.26381702740832
-37.6334,35.1783,62.2,OCNG4-11,LeGal_etal._2018,R24-056210,-35.33870000000003,-208.55770152384477,208.55770152384477
-37.6334,35.1783,62.2,OCNG4-11,LeGal_etal._2018,R24-056209,-35.33870000000003,-208.55770152384477,208.55770152384477
-38.0145,35.1802,65.5,OCNG5-22,LeGal_etal._2018,R24-056285,-35.31780000000004,-245.0884244149191,245.0884244149191
-38.0145,35.1802,65.5,OCNG5-22,LeGal_etal._2018,R24-056286,-35.31780000000004,-245.0884244149191,245.0884244149191
-34.4817,35.1817,79.3,V30-73,Abbott_2008,R24-001709,-35.30130000000004,74.48762026548128,74.48762026548128
-34.483,35.183,79.0,V30-73,LDEO_2004,R24-055526,-35.287000000000035,73.06867836521377,73.06867836521377
-37.6641,35.1848,41.5,OCNG4-12a,LeGal_etal._2018,R24-056213,-35.2672,-217.8289007512992,217.8289007512992
-37.6641,35.1848,43.0,OCNG4-12,LeGal_etal._2018,R24-056212,-35.2672,-217.8289007512992,217.8289007512992
-37.6641,35.1848,41.5,OCNG4-12a,LeGal_etal._2018,R24-056214,-35.2672,-217.8289007512992,217.8289007512992
-37.6641,35.1848,43.0,OCNG4-12,LeGal_etal._2018,R24-056211,-35.2672,-217.8289007512992,217.8289007512992
-37.6793,35.1869,29.3,OCNG4-13,LeGal_etal._2018,R24-056215,-35.24410000000002,-221.30386393632463,221.30386393632463
-37.6793,35.1869,29.3,OCNG4-13,LeGal_etal._2018,R24-056216,-35.24410000000002,-221.30386393632463,221.30386393632463
-37.6959,35.1902,18.6,OCNG4-14,LeGal_etal._2018,R24-056217,-35.20780000000006,-226.10207875608268,226.10207875608268
-37.6959,35.1902,18.6,OCNG4-14,LeGal_etal._2018,R24-056218,-35.20780000000006,-226.10207875608268,226.10207875608268
-37.7127,35.1939,12.8,OCNG4-15,LeGal_etal._2018,R24-056219,-35.16710000000004,-231.31676402983993,231.31676402983993
-37.7127,35.1939,12.8,OCNG4-15,LeGal_etal._2018,R24-056220,-35.16710000000004,-231.31676402983993,231.31676402983993
-37.7296,35.1963,29.8,OCNG4-16,LeGal_etal._2018,R24-056221,-35.140700000000024,-235.24445257570048,235.24445257570048
-37.7296,35.1963,29.8,OCNG4-16,LeGal_etal._2018,R24-056222,-35.140700000000024,-235.24445257570048,235.24445257570048
-37.7461,35.1995,36.6,OCNG4-17,LeGal_etal._2018,R24-056224,-35.10550000000003,-239.932801659291,239.932801659291
-37.7461,35.1995,36.6,OCNG4-17,LeGal_etal._2018,R24-056223,-35.10550000000003,-239.932801659291,239.932801659291
-37.7623,35.2027,34.8,OCNG4-18,LeGal_etal._2018,R24-056226,-35.08380000000002,-243.36692003758648,243.36692003758648
-37.7623,35.2027,34.8,OCNG4-18,LeGal_etal._2018,R24-056225,-35.08380000000002,-243.36692003758648,243.36692003758648
-37.7777,35.2063,43.6,OCNG4-19,LeGal_etal._2018,R24-056227,-35.062200000000026,-246.71778073705778,246.71778073705778
-37.7777,35.2063,43.6,OCNG4-19,LeGal_etal._2018,R24-056228,-35.062200000000026,-246.71778073705778,246.71778073705778
-37.7941,35.2084,50.2,OCNG4-20,LeGal_etal._2018,R24-056230,-35.049600000000034,-249.34613801404367,249.34613801404367
-37.7941,35.2084,50.2,OCNG4-20,LeGal_etal._2018,R24-056229,-35.049600000000034,-249.34613801404367,249.34613801404367
-37.8097,35.2118,96.2,OCNG4-21,LeGal_etal._2018,R24-056231,-35.02920000000003,-252.60626862575742,252.60626862575742
-37.8097,35.2118,96.2,OCNG4-21,LeGal_etal._2018,R24-056232,-35.02920000000003,-252.60626862575742,252.60626862575742
-37.8311,35.2149,83.1,OCNG4-22,LeGal_etal._2018,R24-056233,-35.01060000000001,-256.23045302507313,256.23045302507313
-37.8311,35.2149,83.1,OCNG4-22,LeGal_etal._2018,R24-056234,-35.01060000000001,-256.23045302507313,256.23045302507313
-37.43,35.2167,37.7,KT13,LeGal_etal._2018,R24-056036,-34.99979999999999,-220.76845922460575,220.76845922460575
-37.43,35.2167,37.7,KT13,LeGal_etal._2018,R24-056035,-34.99979999999999,-220.76845922460575,220.76845922460575
-37.8428,35.2181,64.7,OCNG4-23,LeGal_etal._2018,R24-056236,-34.99140000000001,-259.02737520687106,259.02737520687106
-37.8428,35.2181,64.7,OCNG4-23,LeGal_etal._2018,R24-056235,-34.99140000000001,-259.02737520687106,259.02737520687106
-37.8603,35.2212,75.7,OCNG4-24,LeGal_etal._2018,R24-056237,-34.97279999999999,-262.29675912247774,262.29675912247774
-37.8603,35.2212,75.7,OCNG4-24,LeGal_etal._2018,R24-056238,-34.97279999999999,-262.29675912247774,262.29675912247774
-37.8703,35.2226,102.7,KT11,LeGal_etal._2018,R24-056032,-34.96440000000001,-263.9636376845795,263.9636376845795
-37.8703,35.2226,102.7,KT11,LeGal_etal._2018,R24-056031,-34.96440000000001,-263.9636376845795,263.9636376845795
-37.893,35.2278,51.7,OCNG4-25,LeGal_etal._2018,R24-056240,-34.9332,-268.84253089887466,268.84253089887466
-37.893,35.2278,51.7,OCNG4-25,LeGal_etal._2018,R24-056239,-34.9332,-268.84253089887466,268.84253089887466
-37.9094,35.2305,55.2,OCNG4-26,LeGal_etal._2018,R24-056241,-34.91700000000001,-271.7945868445192,271.7945868445192
-37.9094,35.2305,55.2,OCNG4-26,LeGal_etal._2018,R24-056242,-34.91700000000001,-271.7945868445192,271.7945868445192
-37.9259,35.2335,81.1,OCNG4-27,LeGal_etal._2018,R24-056243,-34.89900000000001,-274.9179964287415,274.9179964287415
-37.9259,35.2335,81.1,OCNG4-27,LeGal_etal._2018,R24-056244,-34.89900000000001,-274.9179964287415,274.9179964287415
-37.942,35.2367,102.7,OCNG4-28,LeGal_etal._2018,R24-056245,-34.87980000000001,-278.113145006231,278.113145006231
-37.942,35.2367,102.7,OCNG4-28,LeGal_etal._2018,R24-056246,-34.87980000000001,-278.113145006231,278.113145006231
-37.9585,35.2397,50.7,OCNG4-29,LeGal_etal._2018,R24-056247,-34.86180000000001,-281.23607906982244,281.23607906982244
-37.9585,35.2397,50.7,OCNG4-29,LeGal_etal._2018,R24-056248,-34.86180000000001,-281.23607906982244,281.23607906982244
-37.9753,35.2431,55.8,OCNG4-30,LeGal_etal._2018,R24-056249,-34.841400000000014,-284.6025762391367,284.6025762391367
-37.9753,35.2431,55.8,OCNG4-30,LeGal_etal._2018,R24-056250,-34.841400000000014,-284.6025762391367,284.6025762391367
-37.6332,35.2551,56.6,OCNG6-3,LeGal_etal._2018,R24-056311,-34.769400000000005,-260.0351734623807,260.0351734623807
-37.6332,35.2551,56.6,OCNG6-3,LeGal_etal._2018,R24-056312,-34.769400000000005,-260.0351734623807,260.0351734623807
-37.6853,35.2645,81.0,OCNG6-4,LeGal_etal._2018,R24-056313,-34.71300000000001,-269.8557522055465,269.8557522055465
-37.6853,35.2645,81.0,OCNG6-4,LeGal_etal._2018,R24-056314,-34.71300000000001,-269.8557522055465,269.8557522055465
-37.7124,35.2703,58.8,OCNG6-5,LeGal_etal._2018,R24-056316,-34.6782,-275.45594645436654,275.45594645436654
-37.7124,35.2703,58.8,OCNG6-5,LeGal_etal._2018,R24-056315,-34.6782,-275.45594645436654,275.45594645436654
-37.7258,35.2729,94.6,OCNG6-6,LeGal_etal._2018,R24-056318,-34.66259999999999,-278.07974876806145,278.07974876806145
-37.7258,35.2729,94.6,OCNG6-6,LeGal_etal._2018,R24-056317,-34.66259999999999,-278.07974876806145,278.07974876806145
-37.7375,35.275,42.8,OCNG6-7,LeGal_etal._2018,R24-056320,-34.65,-280.2784556344436,280.2784556344436
-37.7375,35.275,42.8,OCNG6-7,LeGal_etal._2018,R24-056319,-34.65,-280.2784556344436,280.2784556344436
-37.7861,35.284,16.7,OCNG6-8,LeGal_etal._2018,R24-056322,-34.596,-289.5601424840116,289.5601424840116
-37.7861,35.284,16.7,OCNG6-8,LeGal_etal._2018,R24-056321,-34.596,-289.5601424840116,289.5601424840116
-37.803,35.2866,46.7,OCNG6-9,LeGal_etal._2018,R24-056323,-34.58039999999999,-292.50072112374335,292.50072112374335
-37.803,35.2866,46.7,OCNG6-9,LeGal_etal._2018,R24-056324,-34.58039999999999,-292.50072112374335,292.50072112374335
-37.8198,35.2903,98.8,OCNG6-10,LeGal_etal._2018,R24-056302,-34.55819999999997,-296.0270436289921,296.0270436289921
-37.8198,35.2903,98.8,OCNG6-10,LeGal_etal._2018,R24-056301,-34.55819999999997,-296.0270436289921,296.0270436289921
-37.8344,35.2931,132.6,OCNG6-11,LeGal_etal._2018,R24-056304,-34.54139999999997,-298.8666101424975,298.8666101424975
-37.8344,35.2931,132.6,OCNG6-11,LeGal_etal._2018,R24-056303,-34.54139999999997,-298.8666101424975,298.8666101424975
-37.8468,35.2955,114.5,OCNG6-12,LeGal_etal._2018,R24-056305,-34.527,-301.28999475007424,301.28999475007424
-37.8468,35.2955,114.5,OCNG6-12,LeGal_etal._2018,R24-056306,-34.527,-301.28999475007424,301.28999475007424
-37.6837,35.3416,86.9,KT4,LeGal_etal._2018,R24-056076,-34.5,-288.7735056683045,288.7735056683045
-37.6837,35.3416,86.9,KT4,LeGal_etal._2018,R24-056075,-34.5,-288.7735056683045,288.7735056683045
-37.6979,35.3445,54.7,OCNG6-13,LeGal_etal._2018,R24-056308,-34.5,-290.05108746942426,290.05108746942426
-37.6979,35.3445,54.7,OCNG6-13,LeGal_etal._2018,R24-056307,-34.5,-290.05108746942426,290.05108746942426
-37.7119,35.3467,44.6,OCNG6-14,LeGal_etal._2018,R24-056310,-34.5,-291.31296095039215,291.31296095039215
-37.7119,35.3467,44.6,OCNG6-14,LeGal_etal._2018,R24-056309,-34.5,-291.31296095039215,291.31296095039215
-55.45,35.35,61.0,V19-184,Langseth_etal._1966,R24-053070,-34.5,-1900.045832656903,1900.045832656903
-37.0717,35.3807,37.6,OCNG1-1,LeGal_etal._2018,R24-056090,-34.5,-233.1498786029948,233.1498786029948
-37.0717,35.3807,37.6,OCNG1-1,LeGal_etal._2018,R24-056089,-34.5,-233.1498786029948,233.1498786029948
-37.0889,35.3829,23.2,OCNG1-2,LeGal_etal._2018,R24-056110,-34.5,-234.70282740407924,234.70282740407924
-37.0889,35.3829,23.2,OCNG1-2,LeGal_etal._2018,R24-056109,-34.5,-234.70282740407924,234.70282740407924
-37.1057,35.387,26.6,OCNG1-3,LeGal_etal._2018,R24-056134,-34.5,-236.2138649360408,236.2138649360408
-37.1057,35.387,26.6,OCNG1-3,LeGal_etal._2018,R24-056133,-34.5,-236.2138649360408,236.2138649360408
-37.1227,35.3897,39.8,OCNG1-4,LeGal_etal._2018,R24-056135,-34.5,-237.74700298522373,237.74700298522373
-37.1227,35.3897,39.8,OCNG1-4,LeGal_etal._2018,R24-056136,-34.5,-237.74700298522373,237.74700298522373
-37.2621,35.4158,38.1,OCNG2-1,LeGal_etal._2018,R24-056137,-34.4842,-251.73432330624397,251.73432330624397
-37.2621,35.4158,38.1,OCNG2-1,LeGal_etal._2018,R24-056138,-34.4842,-251.73432330624397,251.73432330624397
-37.2625,35.4159,35.7,KT1,LeGal_etal._2018,R24-056027,-34.4841,-251.77932101540407,251.77932101540407
-37.2625,35.4159,35.7,KT1,LeGal_etal._2018,R24-056028,-34.4841,-251.77932101540407,251.77932101540407
-37.2809,35.4193,28.3,OCNG2-3,LeGal_etal._2018,R24-056150,-34.4807,-253.74413462703438,253.74413462703438
-37.2809,35.4193,28.3,OCNG2-3,LeGal_etal._2018,R24-056149,-34.4807,-253.74413462703438,253.74413462703438
-37.2909,35.4207,41.1,OCNG2-4,LeGal_etal._2018,R24-056151,-34.4793,-254.7727345784003,254.7727345784003
-37.2909,35.4207,41.1,OCNG2-4,LeGal_etal._2018,R24-056152,-34.4793,-254.7727345784003,254.7727345784003
-37.3015,35.4234,52.2,OCNG2-5,LeGal_etal._2018,R24-056154,-34.4766,-255.96933284717477,255.96933284717477
-37.3015,35.4234,52.2,OCNG2-5,LeGal_etal._2018,R24-056153,-34.4766,-255.96933284717477,255.96933284717477
-37.2707,35.4252,35.8,OCNG2-2,LeGal_etal._2018,R24-056147,-34.4748,-253.33592888361912,253.33592888361912
-37.2707,35.4252,35.8,OCNG2-2,LeGal_etal._2018,R24-056148,-34.4748,-253.33592888361912,253.33592888361912
-37.3147,35.4265,39.1,OCNG2-6,LeGal_etal._2018,R24-056155,-34.4735,-257.43639762965853,257.43639762965853
-37.3147,35.4265,39.1,OCNG2-6,LeGal_etal._2018,R24-056156,-34.4735,-257.43639762965853,257.43639762965853
-37.3298,35.4283,33.1,OCNG2-7,LeGal_etal._2018,R24-056158,-34.4717,-258.9618909279522,258.9618909279522
-37.3298,35.4283,33.1,OCNG2-7,LeGal_etal._2018,R24-056157,-34.4717,-258.9618909279522,258.9618909279522
-37.3421,35.4308,38.5,OCNG2-8,LeGal_etal._2018,R24-056159,-34.4692,-260.2947839954202,260.2947839954202
-37.3421,35.4308,38.5,OCNG2-8,LeGal_etal._2018,R24-056160,-34.4692,-260.2947839954202,260.2947839954202
-37.3537,35.4336,65.2,OCNG2-9,LeGal_etal._2018,R24-056162,-34.4664,-261.5903784490749,261.5903784490749
-37.3537,35.4336,65.2,OCNG2-9,LeGal_etal._2018,R24-056161,-34.4664,-261.5903784490749,261.5903784490749
-37.3758,35.4371,73.0,KT2,LeGal_etal._2018,R24-056049,-34.4629,-263.898275742457,263.898275742457
-37.3758,35.4371,73.0,KT2,LeGal_etal._2018,R24-056050,-34.4629,-263.898275742457,263.898275742457
-37.3755,35.4374,63.7,OCNG2-10,LeGal_etal._2018,R24-056139,-34.4626,-263.8972924201254,263.8972924201254
-37.3755,35.4374,63.7,OCNG2-10,LeGal_etal._2018,R24-056140,-34.4626,-263.8972924201254,263.8972924201254
-37.3902,35.4403,65.9,OCNG2-11,LeGal_etal._2018,R24-056142,-34.4597,-265.48221999561235,265.48221999561235
