lon,lat,depth_m,source
-47.2,28.6,-4462.77,ETOPO_2022_v1_15s_bed_elev
-47.1,28.6,-4153.38,ETOPO_2022_v1_15s_bed_elev
-47.0,28.6,-3964.24,ETOPO_2022_v1_15s_bed_elev
-46.9,28.6,-3851.65,ETOPO_2022_v1_15s_bed_elev
-46.8,28.6,-3902.16,ETOPO_2022_v1_15s_bed_elev
-46.7,28.6,-4145.25,ETOPO_2022_v1_15s_bed_elev
-46.6,28.6,-4268.58,ETOPO_2022_v1_15s_bed_elev
-46.5,28.6,-4168.66,ETOPO_2022_v1_15s_bed_elev
-46.4,28.6,-3761.18,ETOPO_2022_v1_15s_bed_elev
-46.3,28.6,-3881.45,ETOPO_2022_v1_15s_bed_elev
-46.2,28.6,-3848.21,ETOPO_2022_v1_15s_bed_elev
-46.1,28.6,-3878.94,ETOPO_2022_v1_15s_bed_elev
-46.0,28.6,-3940.48,ETOPO_2022_v1_15s_bed_elev
-45.9,28.6,-3939.85,ETOPO_2022_v1_15s_bed_elev
-45.8,28.6,-3998.2,ETOPO_2022_v1_15s_bed_elev
-45.7,28.6,-4083.77,ETOPO_2022_v1_15s_bed_elev
-45.6,28.6,-3874.54,ETOPO_2022_v1_15s_bed_elev
-45.5,28.6,-3981.45,ETOPO_2022_v1_15s_bed_elev
-45.4,28.6,-3640.82,ETOPO_2022_v1_15s_bed_elev
-45.3,28.6,-3618.48,ETOPO_2022_v1_15s_bed_elev
-45.2,28.6,-3707.44,ETOPO_2022_v1_15s_bed_elev
-45.1,28.6,-3472.66,ETOPO_2022_v1_15s_bed_elev
-45.0,28.6,-3668.83,ETOPO_2022_v1_15s_bed_elev
-44.9,28.6,-3496.55,ETOPO_2022_v1_15s_bed_elev
-44.8,28.6,-3719.78,ETOPO_2022_v1_15s_bed_elev
-44.7,28.6,-3536.73,ETOPO_2022_v1_15s_bed_elev
-44.6,28.6,-3257.05,ETOPO_2022_v1_15s_bed_elev
-44.5,28.6,-3374.65,ETOPO_2022_v1_15s_bed_elev
-44.4,28.6,-3202.7,ETOPO_2022_v1_15s_bed_elev
-44.3,28.6,-2714.47,ETOPO_2022_v1_15s_bed_elev
-44.2,28.6,-3033.27,ETOPO_2022_v1_15s_bed_elev
-44.1,28.6,-2960.76,ETOPO_2022_v1_15s_bed_elev
-44.0,28.6,-2899.52,ETOPO_2022_v1_15s_bed_elev
-43.9,28.6,-2734.49,ETOPO_2022_v1_15s_bed_elev
-43.8,28.6,-2905.62,ETOPO_2022_v1_15s_bed_elev
-43.7,28.6,-3280.86,ETOPO_2022_v1_15s_bed_elev
-43.6,28.6,-3281.86,ETOPO_2022_v1_15s_bed_elev
-43.5,28.6,-2774.28,ETOPO_2022_v1_15s_bed_elev
-43.4,28.6,-2755.63,ETOPO_2022_v1_15s_bed_elev
-43.3,28.6,-2722.29,ETOPO_2022_v1_15s_bed_elev
-43.2,28.6,-2527.3,ETOPO_2022_v1_15s_bed_elev
-43.1,28.6,-2843.55,ETOPO_2022_v1_15s_bed_elev
-43.0,28.6,-3006.64,ETOPO_2022_v1_15s_bed_elev
-42.9,28.6,-3049.2,ETOPO_2022_v1_15s_bed_elev
-42.8,28.6,-3209.14,ETOPO_2022_v1_15s_bed_elev
-42.7,28.6,-3197.64,ETOPO_2022_v1_15s_bed_elev
-42.6,28.6,-3223.89,ETOPO_2022_v1_15s_bed_elev
-42.5,28.6,-3166.9,ETOPO_2022_v1_15s_bed_elev
-42.4,28.6,-3304.56,ETOPO_2022_v1_15s_bed_elev
-42.3,28.6,-3008.1,ETOPO_2022_v1_15s_bed_elev
-42.2,28.6,-3355.39,ETOPO_2022_v1_15s_bed_elev
-42.1,28.6,-3466.16,ETOPO_2022_v1_15s_bed_elev
-42.0,28.6,-3518.36,ETOPO_2022_v1_15s_bed_elev
-41.9,28.6,-3398.66,ETOPO_2022_v1_15s_bed_elev
-41.8,28.6,-3519.11,ETOPO_2022_v1_15s_bed_elev
-41.7,28.6,-3550.88,ETOPO_2022_v1_15s_bed_elev
-41.6,28.6,-3594.07,ETOPO_2022_v1_15s_bed_elev
-41.5,28.6,-3601.86,ETOPO_2022_v1_15s_bed_elev
-41.4,28.6,-3757.12,ETOPO_2022_v1_15s_bed_elev
-41.3,28.6,-3607.82,ETOPO_2022_v1_15s_bed_elev
-41.2,28.6,-3654.72,ETOPO_2022_v1_15s_bed_elev
-41.1,28.6,-3550.37,ETOPO_2022_v1_15s_bed_elev
-41.0,28.6,-3636.03,ETOPO_2022_v1_15s_bed_elev
-40.9,28.6,-3638.06,ETOPO_2022_v1_15s_bed_elev
-40.8,28.6,-3916.54,ETOPO_2022_v1_15s_bed_elev
-40.7,28.6,-3670.21,ETOPO_2022_v1_15s_bed_elev
-40.6,28.6,-3529.66,ETOPO_2022_v1_15s_bed_elev
-40.5,28.6,-3591.59,ETOPO_2022_v1_15s_bed_elev
-40.4,28.6,-3820.32,ETOPO_2022_v1_15s_bed_elev
-40.3,28.6,-3918.66,ETOPO_2022_v1_15s_bed_elev
-40.2,28.6,-4125.94,ETOPO_2022_v1_15s_bed_elev
-40.1,28.6,-4054.87,ETOPO_2022_v1_15s_bed_elev
-40.0,28.6,-4187.43,ETOPO_2022_v1_15s_bed_elev
-39.9,28.6,-4034.11,ETOPO_2022_v1_15s_bed_elev
-39.8,28.6,-4181.38,ETOPO_2022_v1_15s_bed_elev
-39.7,28.6,-4006.03,ETOPO_2022_v1_15s_bed_elev
-39.6,28.6,-3788.93,ETOPO_2022_v1_15s_bed_elev
-39.5,28.6,-3760.5,ETOPO_2022_v1_15s_bed_elev
-39.4,28.6,-3995.47,ETOPO_2022_v1_15s_bed_elev
-39.3,28.6,-3898.33,ETOPO_2022_v1_15s_bed_elev
-39.2,28.6,-3792.88,ETOPO_2022_v1_15s_bed_elev
-39.1,28.6,-4094.34,ETOPO_2022_v1_15s_bed_elev
-39.0,28.6,-4216.84,ETOPO_2022_v1_15s_bed_elev
-38.9,28.6,-4169.46,ETOPO_2022_v1_15s_bed_elev
-38.8,28.6,-4227.18,ETOPO_2022_v1_15s_bed_elev
-38.7,28.6,-4221.64,ETOPO_2022_v1_15s_bed_elev
-38.6,28.6,-4145.54,ETOPO_2022_v1_15s_bed_elev
-38.5,28.6,-4205.44,ETOPO_2022_v1_15s_bed_elev
-38.4,28.6,-4388.42,ETOPO_2022_v1_15s_bed_elev
-38.3,28.6,-4312.05,ETOPO_2022_v1_15s_bed_elev
-38.2,28.6,-4465.76,ETOPO_2022_v1_15s_bed_elev
-38.1,28.6,-4396.87,ETOPO_2022_v1_15s_bed_elev
-38.0,28.6,-4502.95,ETOPO_2022_v1_15s_bed_elev
-37.9,28.6,-4815.17,ETOPO_2022_v1_15s_bed_elev
-37.8,28.6,-4616.98,ETOPO_2022_v1_15s_bed_elev
-37.7,28.6,-4794.12,ETOPO_2022_v1_15s_bed_elev
-37.6,28.6,-4682.85,ETOPO_2022_v1_15s_bed_elev
-37.5,28.6,-4698.16,ETOPO_2022_v1_15s_bed_elev
-37.4,28.6,-4561.48,ETOPO_2022_v1_15s_bed_elev
-37.3,28.6,-4726.16,ETOPO_2022_v1_15s_bed_elev
-37.2,28.6,-4816.73,ETOPO_2022_v1_15s_bed_elev
-37.1,28.6,-4574.3,ETOPO_2022_v1_15s_bed_elev
-37.0,28.6,-4611.78,ETOPO_2022_v1_15s_bed_elev
-36.9,28.6,-4658.32,ETOPO_2022_v1_15s_bed_elev
-36.8,28.6,-4715.96,ETOPO_2022_v1_15s_bed_elev
-36.7,28.6,-4436.34,ETOPO_2022_v1_15s_bed_elev
-36.6,28.6,-4686.52,ETOPO_2022_v1_15s_bed_elev
-36.5,28.6,-4639.35,ETOPO_2022_v1_15s_bed_elev
-36.4,28.6,-4452.48,ETOPO_2022_v1_15s_bed_elev
-36.3,28.6,-4573.65,ETOPO_2022_v1_15s_bed_elev
-36.2,28.6,-4566.24,ETOPO_2022_v1_15s_bed_elev
-36.1,28.6,-4781.56,ETOPO_2022_v1_15s_bed_elev
-36.0,28.6,-4641.5,ETOPO_2022_v1_15s_bed_elev
-35.9,28.6,-4499.74,ETOPO_2022_v1_15s_bed_elev
-35.8,28.6,-4766.38,ETOPO_2022_v1_15s_bed_elev
-35.7,28.6,-4639.13,ETOPO_2022_v1_15s_bed_elev
-35.6,28.6,-4565.4,ETOPO_2022_v1_15s_bed_elev
-35.5,28.6,-4505.69,ETOPO_2022_v1_15s_bed_elev
-35.4,28.6,-4450.86,ETOPO_2022_v1_15s_bed_elev
-35.3,28.6,-4412.5,ETOPO_2022_v1_15s_bed_elev
-35.2,28.6,-4459.67,ETOPO_2022_v1_15s_bed_elev
-35.1,28.6,-4411.86,ETOPO_2022_v1_15s_bed_elev
-35.0,28.6,-4359.43,ETOPO_2022_v1_15s_bed_elev
-51.0,28.7,-5355.03,ETOPO_2022_v1_15s_bed_elev
-50.9,28.7,-5268.4,ETOPO_2022_v1_15s_bed_elev
-50.8,28.7,-5485.15,ETOPO_2022_v1_15s_bed_elev
-50.7,28.7,-4789.13,ETOPO_2022_v1_15s_bed_elev
-50.6,28.7,-5102.04,ETOPO_2022_v1_15s_bed_elev
-50.5,28.7,-5316.76,ETOPO_2022_v1_15s_bed_elev
-50.4,28.7,-5169.85,ETOPO_2022_v1_15s_bed_elev
-50.3,28.7,-4892.67,ETOPO_2022_v1_15s_bed_elev
-50.2,28.7,-5055.56,ETOPO_2022_v1_15s_bed_elev
-50.1,28.7,-5222.08,ETOPO_2022_v1_15s_bed_elev
-50.0,28.7,-4930.84,ETOPO_2022_v1_15s_bed_elev
-49.9,28.7,-4790.35,ETOPO_2022_v1_15s_bed_elev
-49.8,28.7,-4971.38,ETOPO_2022_v1_15s_bed_elev
-49.7,28.7,-5044.99,ETOPO_2022_v1_15s_bed_elev
-49.6,28.7,-4945.64,ETOPO_2022_v1_15s_bed_elev
-49.5,28.7,-4909.22,ETOPO_2022_v1_15s_bed_elev
-49.4,28.7,-4783.59,ETOPO_2022_v1_15s_bed_elev
-49.3,28.7,-4720.29,ETOPO_2022_v1_15s_bed_elev
-49.2,28.7,-5046.08,ETOPO_2022_v1_15s_bed_elev
-49.1,28.7,-5092.1,ETOPO_2022_v1_15s_bed_elev
-49.0,28.7,-4554.51,ETOPO_2022_v1_15s_bed_elev
-48.9,28.7,-4675.14,ETOPO_2022_v1_15s_bed_elev
-48.8,28.7,-4553.16,ETOPO_2022_v1_15s_bed_elev
-48.7,28.7,-4547.47,ETOPO_2022_v1_15s_bed_elev
-48.6,28.7,-4435.54,ETOPO_2022_v1_15s_bed_elev
-48.5,28.7,-5031.91,ETOPO_2022_v1_15s_bed_elev
-48.4,28.7,-4799.84,ETOPO_2022_v1_15s_bed_elev
-48.3,28.7,-4461.8,ETOPO_2022_v1_15s_bed_elev
-48.2,28.7,-4339.43,ETOPO_2022_v1_15s_bed_elev
-48.1,28.7,-4546.82,ETOPO_2022_v1_15s_bed_elev
-48.0,28.7,-4520.88,ETOPO_2022_v1_15s_bed_elev
-47.9,28.7,-4775.17,ETOPO_2022_v1_15s_bed_elev
-47.8,28.7,-4477.35,ETOPO_2022_v1_15s_bed_elev
-47.7,28.7,-4285.19,ETOPO_2022_v1_15s_bed_elev
-47.6,28.7,-4272.9,ETOPO_2022_v1_15s_bed_elev
-47.5,28.7,-4373.56,ETOPO_2022_v1_15s_bed_elev
-47.4,28.7,-4190.02,ETOPO_2022_v1_15s_bed_elev
-47.3,28.7,-4844.39,ETOPO_2022_v1_15s_bed_elev
-47.2,28.7,-4311.59,ETOPO_2022_v1_15s_bed_elev
-47.1,28.7,-4056.01,ETOPO_2022_v1_15s_bed_elev
-47.0,28.7,-4208.14,ETOPO_2022_v1_15s_bed_elev
-46.9,28.7,-4176.94,ETOPO_2022_v1_15s_bed_elev
-46.8,28.7,-4085.02,ETOPO_2022_v1_15s_bed_elev
-46.7,28.7,-4125.66,ETOPO_2022_v1_15s_bed_elev
-46.6,28.7,-4411.09,ETOPO_2022_v1_15s_bed_elev
-46.5,28.7,-4428.12,ETOPO_2022_v1_15s_bed_elev
-46.4,28.7,-4040.31,ETOPO_2022_v1_15s_bed_elev
-46.3,28.7,-3677.6,ETOPO_2022_v1_15s_bed_elev
-46.2,28.7,-3510.83,ETOPO_2022_v1_15s_bed_elev
-46.1,28.7,-3873.88,ETOPO_2022_v1_15s_bed_elev
-46.0,28.7,-3760.71,ETOPO_2022_v1_15s_bed_elev
-45.9,28.7,-3871.28,ETOPO_2022_v1_15s_bed_elev
-45.8,28.7,-3937.56,ETOPO_2022_v1_15s_bed_elev
-45.7,28.7,-4026.02,ETOPO_2022_v1_15s_bed_elev
-45.6,28.7,-3955.05,ETOPO_2022_v1_15s_bed_elev
-45.5,28.7,-3989.63,ETOPO_2022_v1_15s_bed_elev
-45.4,28.7,-3641.98,ETOPO_2022_v1_15s_bed_elev
-45.3,28.7,-3807.54,ETOPO_2022_v1_15s_bed_elev
-45.2,28.7,-3865.75,ETOPO_2022_v1_15s_bed_elev
-45.1,28.7,-3524.97,ETOPO_2022_v1_15s_bed_elev
-45.0,28.7,-3887.76,ETOPO_2022_v1_15s_bed_elev
-44.9,28.7,-3895.38,ETOPO_2022_v1_15s_bed_elev
-44.8,28.7,-3677.76,ETOPO_2022_v1_15s_bed_elev
-44.7,28.7,-3341.94,ETOPO_2022_v1_15s_bed_elev
-44.6,28.7,-3528.42,ETOPO_2022_v1_15s_bed_elev
-44.5,28.7,-3320.66,ETOPO_2022_v1_15s_bed_elev
-44.4,28.7,-3663.04,ETOPO_2022_v1_15s_bed_elev
-44.3,28.7,-3695.15,ETOPO_2022_v1_15s_bed_elev
-44.2,28.7,-3374.03,ETOPO_2022_v1_15s_bed_elev
-44.1,28.7,-3338.39,ETOPO_2022_v1_15s_bed_elev
-44.0,28.7,-2981.78,ETOPO_2022_v1_15s_bed_elev
-43.9,28.7,-2495.57,ETOPO_2022_v1_15s_bed_elev
-43.8,28.7,-2680.4,ETOPO_2022_v1_15s_bed_elev
-43.7,28.7,-2854.41,ETOPO_2022_v1_15s_bed_elev
-43.6,28.7,-3159.43,ETOPO_2022_v1_15s_bed_elev
-43.5,28.7,-3427.84,ETOPO_2022_v1_15s_bed_elev
-43.4,28.7,-2881.3,ETOPO_2022_v1_15s_bed_elev
-43.3,28.7,-2468.64,ETOPO_2022_v1_15s_bed_elev
-43.2,28.7,-2648.73,ETOPO_2022_v1_15s_bed_elev
-43.1,28.7,-2020.43,ETOPO_2022_v1_15s_bed_elev
-43.0,28.7,-2631.57,ETOPO_2022_v1_15s_bed_elev
-42.9,28.7,-2688.83,ETOPO_2022_v1_15s_bed_elev
-42.8,28.7,-2755.42,ETOPO_2022_v1_15s_bed_elev
-42.7,28.7,-2828.53,ETOPO_2022_v1_15s_bed_elev
-42.6,28.7,-2851.95,ETOPO_2022_v1_15s_bed_elev
-42.5,28.7,-3047.77,ETOPO_2022_v1_15s_bed_elev
-42.4,28.7,-3086.41,ETOPO_2022_v1_15s_bed_elev
-42.3,28.7,-3245.69,ETOPO_2022_v1_15s_bed_elev
-42.2,28.7,-3304.9,ETOPO_2022_v1_15s_bed_elev
-42.1,28.7,-3260.74,ETOPO_2022_v1_15s_bed_elev
-42.0,28.7,-3439.26,ETOPO_2022_v1_15s_bed_elev
-41.9,28.7,-3551.1,ETOPO_2022_v1_15s_bed_elev
-41.8,28.7,-3531.61,ETOPO_2022_v1_15s_bed_elev
-41.7,28.7,-3281.09,ETOPO_2022_v1_15s_bed_elev
-41.6,28.7,-3408.88,ETOPO_2022_v1_15s_bed_elev
-41.5,28.7,-3380.51,ETOPO_2022_v1_15s_bed_elev
-41.4,28.7,-3635.4,ETOPO_2022_v1_15s_bed_elev
-41.3,28.7,-3730.02,ETOPO_2022_v1_15s_bed_elev
-41.2,28.7,-3681.95,ETOPO_2022_v1_15s_bed_elev
-41.1,28.7,-3343.25,ETOPO_2022_v1_15s_bed_elev
-41.0,28.7,-3385.85,ETOPO_2022_v1_15s_bed_elev
-40.9,28.7,-3393.56,ETOPO_2022_v1_15s_bed_elev
-40.8,28.7,-3772.42,ETOPO_2022_v1_15s_bed_elev
-40.7,28.7,-3973.07,ETOPO_2022_v1_15s_bed_elev
-40.6,28.7,-3806.89,ETOPO_2022_v1_15s_bed_elev
-40.5,28.7,-3648.25,ETOPO_2022_v1_15s_bed_elev
-40.4,28.7,-3615.9,ETOPO_2022_v1_15s_bed_elev
-40.3,28.7,-3445.57,ETOPO_2022_v1_15s_bed_elev
-40.2,28.7,-3770.22,ETOPO_2022_v1_15s_bed_elev
-40.1,28.7,-4157.37,ETOPO_2022_v1_15s_bed_elev
-40.0,28.7,-4239.84,ETOPO_2022_v1_15s_bed_elev
-39.9,28.7,-4346.59,ETOPO_2022_v1_15s_bed_elev
-39.8,28.7,-4313.57,ETOPO_2022_v1_15s_bed_elev
-39.7,28.7,-4174.38,ETOPO_2022_v1_15s_bed_elev
-39.6,28.7,-4052.41,ETOPO_2022_v1_15s_bed_elev
-39.5,28.7,-3974.96,ETOPO_2022_v1_15s_bed_elev
-39.4,28.7,-4055.9,ETOPO_2022_v1_15s_bed_elev
-39.3,28.7,-4154.4,ETOPO_2022_v1_15s_bed_elev
-39.2,28.7,-4274.86,ETOPO_2022_v1_15s_bed_elev
-39.1,28.7,-4195.03,ETOPO_2022_v1_15s_bed_elev
-39.0,28.7,-4201.2,ETOPO_2022_v1_15s_bed_elev
-38.9,28.7,-4149.03,ETOPO_2022_v1_15s_bed_elev
-38.8,28.7,-4111.59,ETOPO_2022_v1_15s_bed_elev
-38.7,28.7,-4197.86,ETOPO_2022_v1_15s_bed_elev
-38.6,28.7,-4117.21,ETOPO_2022_v1_15s_bed_elev
-38.5,28.7,-4262.27,ETOPO_2022_v1_15s_bed_elev
-38.4,28.7,-4381.01,ETOPO_2022_v1_15s_bed_elev
-38.3,28.7,-4332.52,ETOPO_2022_v1_15s_bed_elev
-38.2,28.7,-4611.76,ETOPO_2022_v1_15s_bed_elev
-38.1,28.7,-4669.77,ETOPO_2022_v1_15s_bed_elev
-38.0,28.7,-4762.96,ETOPO_2022_v1_15s_bed_elev
-37.9,28.7,-4882.67,ETOPO_2022_v1_15s_bed_elev
-37.8,28.7,-4848.63,ETOPO_2022_v1_15s_bed_elev
-37.7,28.7,-4804.07,ETOPO_2022_v1_15s_bed_elev
-37.6,28.7,-4545.04,ETOPO_2022_v1_15s_bed_elev
-37.5,28.7,-4595.72,ETOPO_2022_v1_15s_bed_elev
-37.4,28.7,-4451.45,ETOPO_2022_v1_15s_bed_elev
-37.3,28.7,-4589.17,ETOPO_2022_v1_15s_bed_elev
-37.2,28.7,-4704.28,ETOPO_2022_v1_15s_bed_elev
-37.1,28.7,-4484.37,ETOPO_2022_v1_15s_bed_elev
-37.0,28.7,-4335.26,ETOPO_2022_v1_15s_bed_elev
-36.9,28.7,-4463.27,ETOPO_2022_v1_15s_bed_elev
-36.8,28.7,-4401.42,ETOPO_2022_v1_15s_bed_elev
-36.7,28.7,-4194.57,ETOPO_2022_v1_15s_bed_elev
-36.6,28.7,-4525.24,ETOPO_2022_v1_15s_bed_elev
-36.5,28.7,-4620.51,ETOPO_2022_v1_15s_bed_elev
-36.4,28.7,-4128.53,ETOPO_2022_v1_15s_bed_elev
-36.3,28.7,-4316.63,ETOPO_2022_v1_15s_bed_elev
-36.2,28.7,-4443.72,ETOPO_2022_v1_15s_bed_elev
-36.1,28.7,-4954.83,ETOPO_2022_v1_15s_bed_elev
-36.0,28.7,-4367.83,ETOPO_2022_v1_15s_bed_elev
-35.9,28.7,-4479.89,ETOPO_2022_v1_15s_bed_elev
-35.8,28.7,-4870.08,ETOPO_2022_v1_15s_bed_elev
-35.7,28.7,-4711.35,ETOPO_2022_v1_15s_bed_elev
-35.6,28.7,-4776.76,ETOPO_2022_v1_15s_bed_elev
-35.5,28.7,-4722.05,ETOPO_2022_v1_15s_bed_elev
-35.4,28.7,-4499.69,ETOPO_2022_v1_15s_bed_elev
-35.3,28.7,-4327.14,ETOPO_2022_v1_15s_bed_elev
-35.2,28.7,-4422.23,ETOPO_2022_v1_15s_bed_elev
-35.1,28.7,-4163.13,ETOPO_2022_v1_15s_bed_elev
-35.0,28.7,-4216.18,ETOPO_2022_v1_15s_bed_elev
-51.0,28.8,-5267.71,ETOPO_2022_v1_15s_bed_elev
-50.9,28.8,-5205.84,ETOPO_2022_v1_15s_bed_elev
-50.8,28.8,-5345.54,ETOPO_2022_v1_15s_bed_elev
-50.7,28.8,-5123.6,ETOPO_2022_v1_15s_bed_elev
-50.6,28.8,-5055.95,ETOPO_2022_v1_15s_bed_elev
-50.5,28.8,-4986.08,ETOPO_2022_v1_15s_bed_elev
-50.4,28.8,-4950.1,ETOPO_2022_v1_15s_bed_elev
-50.3,28.8,-4828.14,ETOPO_2022_v1_15s_bed_elev
-50.2,28.8,-4992.78,ETOPO_2022_v1_15s_bed_elev
-50.1,28.8,-5019.25,ETOPO_2022_v1_15s_bed_elev
-50.0,28.8,-4878.68,ETOPO_2022_v1_15s_bed_elev
-49.9,28.8,-4885.94,ETOPO_2022_v1_15s_bed_elev
-49.8,28.8,-4933.53,ETOPO_2022_v1_15s_bed_elev
-49.7,28.8,-4981.16,ETOPO_2022_v1_15s_bed_elev
-49.6,28.8,-5017.42,ETOPO_2022_v1_15s_bed_elev
-49.5,28.8,-5261.96,ETOPO_2022_v1_15s_bed_elev
-49.4,28.8,-5216.59,ETOPO_2022_v1_15s_bed_elev
-49.3,28.8,-4858.04,ETOPO_2022_v1_15s_bed_elev
-49.2,28.8,-4876.61,ETOPO_2022_v1_15s_bed_elev
-49.1,28.8,-5211.44,ETOPO_2022_v1_15s_bed_elev
-49.0,28.8,-4524.51,ETOPO_2022_v1_15s_bed_elev
-48.9,28.8,-4701.03,ETOPO_2022_v1_15s_bed_elev
-48.8,28.8,-4651.62,ETOPO_2022_v1_15s_bed_elev
-48.7,28.8,-4729.32,ETOPO_2022_v1_15s_bed_elev
-48.6,28.8,-4773.19,ETOPO_2022_v1_15s_bed_elev
-48.5,28.8,-5187.95,ETOPO_2022_v1_15s_bed_elev
-48.4,28.8,-4822.91,ETOPO_2022_v1_15s_bed_elev
-48.3,28.8,-4228.09,ETOPO_2022_v1_15s_bed_elev
-48.2,28.8,-4277.87,ETOPO_2022_v1_15s_bed_elev
-48.1,28.8,-4401.9,ETOPO_2022_v1_15s_bed_elev
-48.0,28.8,-4529.21,ETOPO_2022_v1_15s_bed_elev
-47.9,28.8,-4671.97,ETOPO_2022_v1_15s_bed_elev
-47.8,28.8,-4421.29,ETOPO_2022_v1_15s_bed_elev
-47.7,28.8,-4298.31,ETOPO_2022_v1_15s_bed_elev
-47.6,28.8,-4523.08,ETOPO_2022_v1_15s_bed_elev
-47.5,28.8,-4412.76,ETOPO_2022_v1_15s_bed_elev
-47.4,28.8,-4301.44,ETOPO_2022_v1_15s_bed_elev
-47.3,28.8,-4722.15,ETOPO_2022_v1_15s_bed_elev
-47.2,28.8,-4485.51,ETOPO_2022_v1_15s_bed_elev
-47.1,28.8,-4306.84,ETOPO_2022_v1_15s_bed_elev
-47.0,28.8,-4288.6,ETOPO_2022_v1_15s_bed_elev
-46.9,28.8,-4293.84,ETOPO_2022_v1_15s_bed_elev
-46.8,28.8,-4403.61,ETOPO_2022_v1_15s_bed_elev
-46.7,28.8,-4266.54,ETOPO_2022_v1_15s_bed_elev
-46.6,28.8,-4183.35,ETOPO_2022_v1_15s_bed_elev
-46.5,28.8,-4051.14,ETOPO_2022_v1_15s_bed_elev
-46.4,28.8,-4158.86,ETOPO_2022_v1_15s_bed_elev
-46.3,28.8,-3973.51,ETOPO_2022_v1_15s_bed_elev
-46.2,28.8,-3684.63,ETOPO_2022_v1_15s_bed_elev
-46.1,28.8,-3806.54,ETOPO_2022_v1_15s_bed_elev
-46.0,28.8,-3991.26,ETOPO_2022_v1_15s_bed_elev
-45.9,28.8,-3928.56,ETOPO_2022_v1_15s_bed_elev
-45.8,28.8,-3828.05,ETOPO_2022_v1_15s_bed_elev
-45.7,28.8,-3472.46,ETOPO_2022_v1_15s_bed_elev
-45.6,28.8,-3871.71,ETOPO_2022_v1_15s_bed_elev
-45.5,28.8,-3568.97,ETOPO_2022_v1_15s_bed_elev
-45.4,28.8,-3580.3,ETOPO_2022_v1_15s_bed_elev
-45.3,28.8,-3868.86,ETOPO_2022_v1_15s_bed_elev
-45.2,28.8,-3727.59,ETOPO_2022_v1_15s_bed_elev
-45.1,28.8,-3526.08,ETOPO_2022_v1_15s_bed_elev
-45.0,28.8,-3791.57,ETOPO_2022_v1_15s_bed_elev
-44.9,28.8,-3730.05,ETOPO_2022_v1_15s_bed_elev
-44.8,28.8,-3479.51,ETOPO_2022_v1_15s_bed_elev
-44.7,28.8,-3557.91,ETOPO_2022_v1_15s_bed_elev
-44.6,28.8,-3485.71,ETOPO_2022_v1_15s_bed_elev
-44.5,28.8,-3565.65,ETOPO_2022_v1_15s_bed_elev
-44.4,28.8,-3553.18,ETOPO_2022_v1_15s_bed_elev
-44.3,28.8,-3494.02,ETOPO_2022_v1_15s_bed_elev
-44.2,28.8,-3315.99,ETOPO_2022_v1_15s_bed_elev
-44.1,28.8,-2999.44,ETOPO_2022_v1_15s_bed_elev
-44.0,28.8,-2771.1,ETOPO_2022_v1_15s_bed_elev
-43.9,28.8,-2904.79,ETOPO_2022_v1_15s_bed_elev
-43.8,28.8,-2702.14,ETOPO_2022_v1_15s_bed_elev
-43.7,28.8,-2858.03,ETOPO_2022_v1_15s_bed_elev
-43.6,28.8,-2654.85,ETOPO_2022_v1_15s_bed_elev
-43.5,28.8,-3566.33,ETOPO_2022_v1_15s_bed_elev
-43.4,28.8,-3555.71,ETOPO_2022_v1_15s_bed_elev
-43.3,28.8,-3151.75,ETOPO_2022_v1_15s_bed_elev
-43.2,28.8,-2951.77,ETOPO_2022_v1_15s_bed_elev
-43.1,28.8,-3108.69,ETOPO_2022_v1_15s_bed_elev
-43.0,28.8,-3087.07,ETOPO_2022_v1_15s_bed_elev
-42.9,28.8,-3106.2,ETOPO_2022_v1_15s_bed_elev
-42.8,28.8,-3264.06,ETOPO_2022_v1_15s_bed_elev
-42.7,28.8,-3487.36,ETOPO_2022_v1_15s_bed_elev
-42.6,28.8,-3333.32,ETOPO_2022_v1_15s_bed_elev
-42.5,28.8,-3539.28,ETOPO_2022_v1_15s_bed_elev
-42.4,28.8,-3454.19,ETOPO_2022_v1_15s_bed_elev
-42.3,28.8,-3587.58,ETOPO_2022_v1_15s_bed_elev
-42.2,28.8,-3537.37,ETOPO_2022_v1_15s_bed_elev
-42.1,28.8,-3147.59,ETOPO_2022_v1_15s_bed_elev
-42.0,28.8,-3380.67,ETOPO_2022_v1_15s_bed_elev
-41.9,28.8,-3491.68,ETOPO_2022_v1_15s_bed_elev
-41.8,28.8,-3697.86,ETOPO_2022_v1_15s_bed_elev
-41.7,28.8,-3638.14,ETOPO_2022_v1_15s_bed_elev
-41.6,28.8,-3448.68,ETOPO_2022_v1_15s_bed_elev
-41.5,28.8,-3262.26,ETOPO_2022_v1_15s_bed_elev
-41.4,28.8,-3437.08,ETOPO_2022_v1_15s_bed_elev
-41.3,28.8,-3340.59,ETOPO_2022_v1_15s_bed_elev
-41.2,28.8,-3457.19,ETOPO_2022_v1_15s_bed_elev
-41.1,28.8,-3494.84,ETOPO_2022_v1_15s_bed_elev
-41.0,28.8,-3428.63,ETOPO_2022_v1_15s_bed_elev
-40.9,28.8,-3275.09,ETOPO_2022_v1_15s_bed_elev
-40.8,28.8,-3336.2,ETOPO_2022_v1_15s_bed_elev
-40.7,28.8,-3542.12,ETOPO_2022_v1_15s_bed_elev
