lon,lat,seafloor_age_Ma,source
-40.2,16.3,44.0063591003418,EarthByte_Seton_2020_GeeK2007
-40.1,16.3,44.5944709777832,EarthByte_Seton_2020_GeeK2007
-40.0,16.3,45.182769775390625,EarthByte_Seton_2020_GeeK2007
-39.9,16.3,45.77126693725586,EarthByte_Seton_2020_GeeK2007
-39.8,16.3,46.359962463378906,EarthByte_Seton_2020_GeeK2007
-39.7,16.3,46.948856353759766,EarthByte_Seton_2020_GeeK2007
-39.6,16.3,47.5268440246582,EarthByte_Seton_2020_GeeK2007
-39.5,16.3,48.09244918823242,EarthByte_Seton_2020_GeeK2007
-39.4,16.3,48.659385681152344,EarthByte_Seton_2020_GeeK2007
-39.3,16.3,49.22601318359375,EarthByte_Seton_2020_GeeK2007
-39.2,16.3,49.79228210449219,EarthByte_Seton_2020_GeeK2007
-39.1,16.3,50.35822677612305,EarthByte_Seton_2020_GeeK2007
-39.0,16.3,50.923851013183594,EarthByte_Seton_2020_GeeK2007
-38.9,16.3,51.48931121826172,EarthByte_Seton_2020_GeeK2007
-38.8,16.3,52.05432891845703,EarthByte_Seton_2020_GeeK2007
-38.7,16.3,52.61911392211914,EarthByte_Seton_2020_GeeK2007
-38.6,16.3,53.183589935302734,EarthByte_Seton_2020_GeeK2007
-38.5,16.3,53.7476921081543,EarthByte_Seton_2020_GeeK2007
-38.4,16.3,54.311607360839844,EarthByte_Seton_2020_GeeK2007
-38.3,16.3,54.87516784667969,EarthByte_Seton_2020_GeeK2007
-38.2,16.3,55.438411712646484,EarthByte_Seton_2020_GeeK2007
-38.1,16.3,56.01371383666992,EarthByte_Seton_2020_GeeK2007
-38.0,16.3,56.615875244140625,EarthByte_Seton_2020_GeeK2007
-37.9,16.3,57.21821975708008,EarthByte_Seton_2020_GeeK2007
-37.8,16.3,57.82087707519531,EarthByte_Seton_2020_GeeK2007
-37.7,16.3,58.423736572265625,EarthByte_Seton_2020_GeeK2007
-37.6,16.3,59.02696228027344,EarthByte_Seton_2020_GeeK2007
-37.5,16.3,59.6303825378418,EarthByte_Seton_2020_GeeK2007
-37.4,16.3,60.23391342163086,EarthByte_Seton_2020_GeeK2007
-37.3,16.3,60.83781051635742,EarthByte_Seton_2020_GeeK2007
-37.2,16.3,61.44209671020508,EarthByte_Seton_2020_GeeK2007
-37.1,16.3,62.04632568359375,EarthByte_Seton_2020_GeeK2007
-37.0,16.3,62.65101623535156,EarthByte_Seton_2020_GeeK2007
-36.9,16.3,63.25590515136719,EarthByte_Seton_2020_GeeK2007
-36.8,16.3,63.8610725402832,EarthByte_Seton_2020_GeeK2007
-36.7,16.3,64.46650695800781,EarthByte_Seton_2020_GeeK2007
-36.6,16.3,65.0721664428711,EarthByte_Seton_2020_GeeK2007
-36.5,16.3,65.67799377441406,EarthByte_Seton_2020_GeeK2007
-36.4,16.3,66.28450012207031,EarthByte_Seton_2020_GeeK2007
-36.3,16.3,66.89059448242188,EarthByte_Seton_2020_GeeK2007
-36.2,16.3,67.49484252929688,EarthByte_Seton_2020_GeeK2007
-36.1,16.3,68.09869384765625,EarthByte_Seton_2020_GeeK2007
-36.0,16.3,68.70298767089844,EarthByte_Seton_2020_GeeK2007
-35.9,16.3,69.30733489990234,EarthByte_Seton_2020_GeeK2007
-35.8,16.3,69.91171264648438,EarthByte_Seton_2020_GeeK2007
-35.7,16.3,70.51618957519531,EarthByte_Seton_2020_GeeK2007
-35.6,16.3,71.12077331542969,EarthByte_Seton_2020_GeeK2007
-35.5,16.3,71.72537994384766,EarthByte_Seton_2020_GeeK2007
-35.4,16.3,72.33003997802734,EarthByte_Seton_2020_GeeK2007
-35.3,16.3,72.93476867675781,EarthByte_Seton_2020_GeeK2007
-35.2,16.3,73.53956604003906,EarthByte_Seton_2020_GeeK2007
-35.1,16.3,74.14445495605469,EarthByte_Seton_2020_GeeK2007
-35.0,16.3,74.74942779541016,EarthByte_Seton_2020_GeeK2007
-34.9,16.3,75.35443115234375,EarthByte_Seton_2020_GeeK2007
-34.8,16.3,75.95951080322266,EarthByte_Seton_2020_GeeK2007
-34.7,16.3,76.5647201538086,EarthByte_Seton_2020_GeeK2007
-34.6,16.3,77.16993713378906,EarthByte_Seton_2020_GeeK2007
-34.5,16.3,77.77520751953125,EarthByte_Seton_2020_GeeK2007
-34.4,16.3,78.38060760498047,EarthByte_Seton_2020_GeeK2007
-34.3,16.3,78.986083984375,EarthByte_Seton_2020_GeeK2007
-34.2,16.3,79.59162139892578,EarthByte_Seton_2020_GeeK2007
-34.1,16.3,80.19725036621094,EarthByte_Seton_2020_GeeK2007
-34.0,16.3,80.80294036865234,EarthByte_Seton_2020_GeeK2007
-33.9,16.3,81.4086685180664,EarthByte_Seton_2020_GeeK2007
-33.8,16.3,82.01448822021484,EarthByte_Seton_2020_GeeK2007
-33.7,16.3,82.62361145019531,EarthByte_Seton_2020_GeeK2007
-33.6,16.3,83.16136932373047,EarthByte_Seton_2020_GeeK2007
-33.5,16.3,83.5743408203125,EarthByte_Seton_2020_GeeK2007
-33.4,16.3,83.98500061035156,EarthByte_Seton_2020_GeeK2007
-33.3,16.3,84.40032958984375,EarthByte_Seton_2020_GeeK2007
-33.2,16.3,84.81336975097656,EarthByte_Seton_2020_GeeK2007
-33.1,16.3,85.22633361816406,EarthByte_Seton_2020_GeeK2007
-33.0,16.3,85.6392593383789,EarthByte_Seton_2020_GeeK2007
-32.9,16.3,86.05226135253906,EarthByte_Seton_2020_GeeK2007
-32.8,16.3,86.46515655517578,EarthByte_Seton_2020_GeeK2007
-32.7,16.3,86.87808990478516,EarthByte_Seton_2020_GeeK2007
-32.6,16.3,87.29096984863281,EarthByte_Seton_2020_GeeK2007
-32.5,16.3,87.70391845703125,EarthByte_Seton_2020_GeeK2007
-32.4,16.3,88.1167984008789,EarthByte_Seton_2020_GeeK2007
-32.3,16.3,88.52965545654297,EarthByte_Seton_2020_GeeK2007
-32.2,16.3,88.94256591796875,EarthByte_Seton_2020_GeeK2007
-32.1,16.3,89.35540008544922,EarthByte_Seton_2020_GeeK2007
-32.0,16.3,89.76824951171875,EarthByte_Seton_2020_GeeK2007
-31.9,16.3,90.18107604980469,EarthByte_Seton_2020_GeeK2007
-31.8,16.3,90.59394836425781,EarthByte_Seton_2020_GeeK2007
-31.7,16.3,91.00676727294922,EarthByte_Seton_2020_GeeK2007
-31.6,16.3,91.4195785522461,EarthByte_Seton_2020_GeeK2007
-31.5,16.3,91.83241271972656,EarthByte_Seton_2020_GeeK2007
-31.4,16.3,92.2452163696289,EarthByte_Seton_2020_GeeK2007
-31.3,16.3,92.65800476074219,EarthByte_Seton_2020_GeeK2007
-31.2,16.3,93.07080841064453,EarthByte_Seton_2020_GeeK2007
-31.1,16.3,93.4836196899414,EarthByte_Seton_2020_GeeK2007
-31.0,16.3,93.89637756347656,EarthByte_Seton_2020_GeeK2007
-30.9,16.3,94.30917358398438,EarthByte_Seton_2020_GeeK2007
-30.8,16.3,94.72196197509766,EarthByte_Seton_2020_GeeK2007
-30.7,16.3,95.13478088378906,EarthByte_Seton_2020_GeeK2007
-30.6,16.3,95.54752349853516,EarthByte_Seton_2020_GeeK2007
-30.5,16.3,95.96028900146484,EarthByte_Seton_2020_GeeK2007
-30.4,16.3,96.37309265136719,EarthByte_Seton_2020_GeeK2007
-30.3,16.3,96.78582000732422,EarthByte_Seton_2020_GeeK2007
-30.2,16.3,97.19863891601562,EarthByte_Seton_2020_GeeK2007
-30.1,16.3,97.62947082519531,EarthByte_Seton_2020_GeeK2007
-30.0,16.3,98.11805725097656,EarthByte_Seton_2020_GeeK2007
-29.9,16.3,98.51432037353516,EarthByte_Seton_2020_GeeK2007
-29.8,16.3,98.95929718017578,EarthByte_Seton_2020_GeeK2007
-29.7,16.3,99.40544128417969,EarthByte_Seton_2020_GeeK2007
-29.6,16.3,99.79118347167969,EarthByte_Seton_2020_GeeK2007
-29.5,16.3,100.30223846435547,EarthByte_Seton_2020_GeeK2007
-29.4,16.3,100.75155639648438,EarthByte_Seton_2020_GeeK2007
-29.3,16.3,101.17529296875,EarthByte_Seton_2020_GeeK2007
-29.2,16.3,101.59552001953125,EarthByte_Seton_2020_GeeK2007
-29.1,16.3,102.0158462524414,EarthByte_Seton_2020_GeeK2007
-29.0,16.3,102.43621063232422,EarthByte_Seton_2020_GeeK2007
-28.9,16.3,102.85668182373047,EarthByte_Seton_2020_GeeK2007
-28.8,16.3,103.2772445678711,EarthByte_Seton_2020_GeeK2007
-28.7,16.3,103.69779205322266,EarthByte_Seton_2020_GeeK2007
-28.6,16.3,104.11837768554688,EarthByte_Seton_2020_GeeK2007
-28.5,16.3,104.53914642333984,EarthByte_Seton_2020_GeeK2007
-28.4,16.3,104.95987701416016,EarthByte_Seton_2020_GeeK2007
-28.3,16.3,105.38067626953125,EarthByte_Seton_2020_GeeK2007
-28.2,16.3,105.80158233642578,EarthByte_Seton_2020_GeeK2007
-28.1,16.3,106.22251892089844,EarthByte_Seton_2020_GeeK2007
-28.0,16.3,106.64289855957031,EarthByte_Seton_2020_GeeK2007
-27.9,16.3,107.06367492675781,EarthByte_Seton_2020_GeeK2007
-27.8,16.3,107.48475646972656,EarthByte_Seton_2020_GeeK2007
-27.7,16.3,107.90597534179688,EarthByte_Seton_2020_GeeK2007
-27.6,16.3,108.3272705078125,EarthByte_Seton_2020_GeeK2007
-27.5,16.3,108.74856567382812,EarthByte_Seton_2020_GeeK2007
-27.4,16.3,109.16995239257812,EarthByte_Seton_2020_GeeK2007
-27.3,16.3,109.59140014648438,EarthByte_Seton_2020_GeeK2007
-27.2,16.3,110.01294708251953,EarthByte_Seton_2020_GeeK2007
-27.1,16.3,110.43458557128906,EarthByte_Seton_2020_GeeK2007
-27.0,16.3,110.85621643066406,EarthByte_Seton_2020_GeeK2007
-26.9,16.3,111.27787780761719,EarthByte_Seton_2020_GeeK2007
-26.8,16.3,111.69970703125,EarthByte_Seton_2020_GeeK2007
-26.7,16.3,112.12155151367188,EarthByte_Seton_2020_GeeK2007
-26.6,16.3,112.54342651367188,EarthByte_Seton_2020_GeeK2007
-26.5,16.3,112.96540832519531,EarthByte_Seton_2020_GeeK2007
-26.4,16.3,113.38743591308594,EarthByte_Seton_2020_GeeK2007
-26.3,16.3,113.80956268310547,EarthByte_Seton_2020_GeeK2007
-26.2,16.3,114.23178100585938,EarthByte_Seton_2020_GeeK2007
-26.1,16.3,114.65399169921875,EarthByte_Seton_2020_GeeK2007
-26.0,16.3,115.07624816894531,EarthByte_Seton_2020_GeeK2007
-25.9,16.3,115.5523452758789,EarthByte_Seton_2020_GeeK2007
-25.8,16.3,116.05561828613281,EarthByte_Seton_2020_GeeK2007
-25.7,16.3,116.5604019165039,EarthByte_Seton_2020_GeeK2007
-25.6,16.3,117.06700134277344,EarthByte_Seton_2020_GeeK2007
-25.5,16.3,117.43610382080078,EarthByte_Seton_2020_GeeK2007
-25.4,16.3,118.10635375976562,EarthByte_Seton_2020_GeeK2007
-25.3,16.3,118.49390411376953,EarthByte_Seton_2020_GeeK2007
-25.2,16.3,119.16455078125,EarthByte_Seton_2020_GeeK2007
-25.1,16.3,119.64662170410156,EarthByte_Seton_2020_GeeK2007
-25.0,16.3,120.124755859375,EarthByte_Seton_2020_GeeK2007
-55.0,16.4,62.22721481323242,EarthByte_Seton_2020_GeeK2007
-54.9,16.4,61.65415954589844,EarthByte_Seton_2020_GeeK2007
-54.8,16.4,61.081153869628906,EarthByte_Seton_2020_GeeK2007
-54.7,16.4,60.50821304321289,EarthByte_Seton_2020_GeeK2007
-54.6,16.4,59.93521499633789,EarthByte_Seton_2020_GeeK2007
-54.5,16.4,59.362300872802734,EarthByte_Seton_2020_GeeK2007
-54.4,16.4,58.789390563964844,EarthByte_Seton_2020_GeeK2007
-54.3,16.4,58.21650314331055,EarthByte_Seton_2020_GeeK2007
-54.2,16.4,57.64362335205078,EarthByte_Seton_2020_GeeK2007
-54.1,16.4,57.07072830200195,EarthByte_Seton_2020_GeeK2007
-54.0,16.4,56.49794006347656,EarthByte_Seton_2020_GeeK2007
-53.9,16.4,55.92509078979492,EarthByte_Seton_2020_GeeK2007
-53.8,16.4,55.521095275878906,EarthByte_Seton_2020_GeeK2007
-53.7,16.4,55.124977111816406,EarthByte_Seton_2020_GeeK2007
-53.6,16.4,54.729183197021484,EarthByte_Seton_2020_GeeK2007
-53.5,16.4,54.33359146118164,EarthByte_Seton_2020_GeeK2007
-53.4,16.4,53.938232421875,EarthByte_Seton_2020_GeeK2007
-53.3,16.4,53.54332733154297,EarthByte_Seton_2020_GeeK2007
-53.2,16.4,53.14868927001953,EarthByte_Seton_2020_GeeK2007
-53.1,16.4,52.754337310791016,EarthByte_Seton_2020_GeeK2007
-53.0,16.4,52.36001205444336,EarthByte_Seton_2020_GeeK2007
-52.9,16.4,51.965721130371094,EarthByte_Seton_2020_GeeK2007
-52.8,16.4,51.571659088134766,EarthByte_Seton_2020_GeeK2007
-52.7,16.4,51.177764892578125,EarthByte_Seton_2020_GeeK2007
-52.6,16.4,50.78411865234375,EarthByte_Seton_2020_GeeK2007
-52.5,16.4,50.39069366455078,EarthByte_Seton_2020_GeeK2007
-52.4,16.4,49.997474670410156,EarthByte_Seton_2020_GeeK2007
-52.3,16.4,49.60452651977539,EarthByte_Seton_2020_GeeK2007
-52.2,16.4,49.211734771728516,EarthByte_Seton_2020_GeeK2007
-52.1,16.4,48.778099060058594,EarthByte_Seton_2020_GeeK2007
-52.0,16.4,47.22349548339844,EarthByte_Seton_2020_GeeK2007
-51.9,16.4,46.1154899597168,EarthByte_Seton_2020_GeeK2007
-51.8,16.4,43.068302154541016,EarthByte_Seton_2020_GeeK2007
-51.7,16.4,41.60634994506836,EarthByte_Seton_2020_GeeK2007
-51.6,16.4,39.68948745727539,EarthByte_Seton_2020_GeeK2007
-51.5,16.4,37.915245056152344,EarthByte_Seton_2020_GeeK2007
-51.4,16.4,37.84812545776367,EarthByte_Seton_2020_GeeK2007
-51.3,16.4,36.54439926147461,EarthByte_Seton_2020_GeeK2007
-51.2,16.4,35.485694885253906,EarthByte_Seton_2020_GeeK2007
-51.1,16.4,34.984397888183594,EarthByte_Seton_2020_GeeK2007
-51.0,16.4,33.64659118652344,EarthByte_Seton_2020_GeeK2007
-50.9,16.4,32.482933044433594,EarthByte_Seton_2020_GeeK2007
-50.8,16.4,31.69059181213379,EarthByte_Seton_2020_GeeK2007
-50.7,16.4,30.898929595947266,EarthByte_Seton_2020_GeeK2007
-50.6,16.4,30.10797119140625,EarthByte_Seton_2020_GeeK2007
-50.5,16.4,29.317638397216797,EarthByte_Seton_2020_GeeK2007
-50.4,16.4,28.52808380126953,EarthByte_Seton_2020_GeeK2007
-50.3,16.4,27.739229202270508,EarthByte_Seton_2020_GeeK2007
-50.2,16.4,26.951086044311523,EarthByte_Seton_2020_GeeK2007
-50.1,16.4,26.163610458374023,EarthByte_Seton_2020_GeeK2007
-50.0,16.4,25.376869201660156,EarthByte_Seton_2020_GeeK2007
-49.9,16.4,24.590810775756836,EarthByte_Seton_2020_GeeK2007
-49.8,16.4,23.805429458618164,EarthByte_Seton_2020_GeeK2007
-49.7,16.4,23.020832061767578,EarthByte_Seton_2020_GeeK2007
-49.6,16.4,22.236915588378906,EarthByte_Seton_2020_GeeK2007
-49.5,16.4,21.45358657836914,EarthByte_Seton_2020_GeeK2007
-49.4,16.4,20.67092514038086,EarthByte_Seton_2020_GeeK2007
-49.3,16.4,19.898061752319336,EarthByte_Seton_2020_GeeK2007
-49.2,16.4,19.150300979614258,EarthByte_Seton_2020_GeeK2007
-49.1,16.4,18.40320587158203,EarthByte_Seton_2020_GeeK2007
-49.0,16.4,17.656705856323242,EarthByte_Seton_2020_GeeK2007
-48.9,16.4,16.910888671875,EarthByte_Seton_2020_GeeK2007
-48.8,16.4,16.165809631347656,EarthByte_Seton_2020_GeeK2007
-48.7,16.4,15.42131233215332,EarthByte_Seton_2020_GeeK2007
-48.6,16.4,14.677539825439453,EarthByte_Seton_2020_GeeK2007
-48.5,16.4,13.934503555297852,EarthByte_Seton_2020_GeeK2007
-48.4,16.4,13.19194221496582,EarthByte_Seton_2020_GeeK2007
-48.3,16.4,12.45000171661377,EarthByte_Seton_2020_GeeK2007
-48.2,16.4,11.708795547485352,EarthByte_Seton_2020_GeeK2007
-48.1,16.4,10.968161582946777,EarthByte_Seton_2020_GeeK2007
-48.0,16.4,10.257180213928223,EarthByte_Seton_2020_GeeK2007
-47.9,16.4,9.548065185546875,EarthByte_Seton_2020_GeeK2007
-47.8,16.4,8.835710525512695,EarthByte_Seton_2020_GeeK2007
-47.7,16.4,8.121010780334473,EarthByte_Seton_2020_GeeK2007
-47.6,16.4,7.403985023498535,EarthByte_Seton_2020_GeeK2007
-47.5,16.4,6.683989524841309,EarthByte_Seton_2020_GeeK2007
-47.4,16.4,5.9629621505737305,EarthByte_Seton_2020_GeeK2007
-47.3,16.4,5.238964080810547,EarthByte_Seton_2020_GeeK2007
-47.2,16.4,4.513844966888428,EarthByte_Seton_2020_GeeK2007
-47.1,16.4,3.786958932876587,EarthByte_Seton_2020_GeeK2007
-47.0,16.4,3.057727098464966,EarthByte_Seton_2020_GeeK2007
-46.9,16.4,2.326143980026245,EarthByte_Seton_2020_GeeK2007
-46.8,16.4,1.5918465852737427,EarthByte_Seton_2020_GeeK2007
-46.7,16.4,0.8559789657592773,EarthByte_Seton_2020_GeeK2007
-46.6,16.4,0.11738882213830948,EarthByte_Seton_2020_GeeK2007
-46.5,16.4,0.6945924758911133,EarthByte_Seton_2020_GeeK2007
-46.4,16.4,1.5185880661010742,EarthByte_Seton_2020_GeeK2007
-46.3,16.4,2.3400795459747314,EarthByte_Seton_2020_GeeK2007
-46.2,16.4,3.1587321758270264,EarthByte_Seton_2020_GeeK2007
-46.1,16.4,3.974949598312378,EarthByte_Seton_2020_GeeK2007
-46.0,16.4,4.7887444496154785,EarthByte_Seton_2020_GeeK2007
-45.9,16.4,5.580532550811768,EarthByte_Seton_2020_GeeK2007
-45.8,16.4,6.374262809753418,EarthByte_Seton_2020_GeeK2007
-45.7,16.4,7.194725036621094,EarthByte_Seton_2020_GeeK2007
-45.6,16.4,8.017219543457031,EarthByte_Seton_2020_GeeK2007
-45.5,16.4,8.819920539855957,EarthByte_Seton_2020_GeeK2007
-45.4,16.4,9.61905574798584,EarthByte_Seton_2020_GeeK2007
-45.3,16.4,10.414581298828125,EarthByte_Seton_2020_GeeK2007
-45.2,16.4,11.146328926086426,EarthByte_Seton_2020_GeeK2007
-45.1,16.4,11.781777381896973,EarthByte_Seton_2020_GeeK2007
-45.0,16.4,12.417948722839355,EarthByte_Seton_2020_GeeK2007
-44.9,16.4,13.054618835449219,EarthByte_Seton_2020_GeeK2007
-44.8,16.4,13.691706657409668,EarthByte_Seton_2020_GeeK2007
-44.7,16.4,14.329368591308594,EarthByte_Seton_2020_GeeK2007
-44.6,16.4,14.9677095413208,EarthByte_Seton_2020_GeeK2007
-44.5,16.4,15.606596946716309,EarthByte_Seton_2020_GeeK2007
-44.4,16.4,16.24612045288086,EarthByte_Seton_2020_GeeK2007
-44.3,16.4,16.886411666870117,EarthByte_Seton_2020_GeeK2007
-44.2,16.4,17.527297973632812,EarthByte_Seton_2020_GeeK2007
-44.1,16.4,18.168710708618164,EarthByte_Seton_2020_GeeK2007
-44.0,16.4,18.81066131591797,EarthByte_Seton_2020_GeeK2007
-43.9,16.4,19.453359603881836,EarthByte_Seton_2020_GeeK2007
-43.8,16.4,20.096546173095703,EarthByte_Seton_2020_GeeK2007
-43.7,16.4,20.748926162719727,EarthByte_Seton_2020_GeeK2007
-43.6,16.4,21.402179718017578,EarthByte_Seton_2020_GeeK2007
-43.5,16.4,22.056406021118164,EarthByte_Seton_2020_GeeK2007
-43.4,16.4,22.71095848083496,EarthByte_Seton_2020_GeeK2007
-43.3,16.4,23.366178512573242,EarthByte_Seton_2020_GeeK2007
-43.2,16.4,24.022607803344727,EarthByte_Seton_2020_GeeK2007
-43.1,16.4,24.67936897277832,EarthByte_Seton_2020_GeeK2007
-43.0,16.4,25.33732032775879,EarthByte_Seton_2020_GeeK2007
-42.9,16.4,25.995882034301758,EarthByte_Seton_2020_GeeK2007
-42.8,16.4,26.655054092407227,EarthByte_Seton_2020_GeeK2007
-42.7,16.4,27.315471649169922,EarthByte_Seton_2020_GeeK2007
-42.6,16.4,27.976215362548828,EarthByte_Seton_2020_GeeK2007
-42.5,16.4,28.63758087158203,EarthByte_Seton_2020_GeeK2007
-42.4,16.4,29.29985237121582,EarthByte_Seton_2020_GeeK2007
-42.3,16.4,29.963016510009766,EarthByte_Seton_2020_GeeK2007
-42.2,16.4,30.6270809173584,EarthByte_Seton_2020_GeeK2007
-42.1,16.4,31.29193115234375,EarthByte_Seton_2020_GeeK2007
-42.0,16.4,31.95698356628418,EarthByte_Seton_2020_GeeK2007
-41.9,16.4,32.623260498046875,EarthByte_Seton_2020_GeeK2007
-41.8,16.4,33.3041877746582,EarthByte_Seton_2020_GeeK2007
-41.7,16.4,34.022422790527344,EarthByte_Seton_2020_GeeK2007
-41.6,16.4,34.7392692565918,EarthByte_Seton_2020_GeeK2007
-41.5,16.4,35.45490264892578,EarthByte_Seton_2020_GeeK2007
-41.4,16.4,36.169708251953125,EarthByte_Seton_2020_GeeK2007
-41.3,16.4,36.88359451293945,EarthByte_Seton_2020_GeeK2007
-41.2,16.4,37.59638595581055,EarthByte_Seton_2020_GeeK2007
-41.1,16.4,38.30830001831055,EarthByte_Seton_2020_GeeK2007
-41.0,16.4,39.01945877075195,EarthByte_Seton_2020_GeeK2007
-40.9,16.4,39.72779083251953,EarthByte_Seton_2020_GeeK2007
-40.8,16.4,40.37733459472656,EarthByte_Seton_2020_GeeK2007
-40.7,16.4,40.96512985229492,EarthByte_Seton_2020_GeeK2007
-40.6,16.4,41.55313491821289,EarthByte_Seton_2020_GeeK2007
-40.5,16.4,42.1413459777832,EarthByte_Seton_2020_GeeK2007
-40.4,16.4,42.72969055175781,EarthByte_Seton_2020_GeeK2007
-40.3,16.4,43.318138122558594,EarthByte_Seton_2020_GeeK2007
-40.2,16.4,43.906734466552734,EarthByte_Seton_2020_GeeK2007
-40.1,16.4,44.49553298950195,EarthByte_Seton_2020_GeeK2007
-40.0,16.4,45.08453369140625,EarthByte_Seton_2020_GeeK2007
-39.9,16.4,45.67373275756836,EarthByte_Seton_2020_GeeK2007
-39.8,16.4,46.26313018798828,EarthByte_Seton_2020_GeeK2007
-39.7,16.4,46.852725982666016,EarthByte_Seton_2020_GeeK2007
-39.6,16.4,47.43435287475586,EarthByte_Seton_2020_GeeK2007
-39.5,16.4,47.99854278564453,EarthByte_Seton_2020_GeeK2007
-39.4,16.4,48.56589126586914,EarthByte_Seton_2020_GeeK2007
-39.3,16.4,49.13290786743164,EarthByte_Seton_2020_GeeK2007
-39.2,16.4,49.69963073730469,EarthByte_Seton_2020_GeeK2007
-39.1,16.4,50.26602554321289,EarthByte_Seton_2020_GeeK2007
-39.0,16.4,50.832054138183594,EarthByte_Seton_2020_GeeK2007
-38.9,16.4,51.397884368896484,EarthByte_Seton_2020_GeeK2007
-38.8,16.4,51.96339797973633,EarthByte_Seton_2020_GeeK2007
-38.7,16.4,52.528587341308594,EarthByte_Seton_2020_GeeK2007
-38.6,16.4,53.093482971191406,EarthByte_Seton_2020_GeeK2007
-38.5,16.4,53.658042907714844,EarthByte_Seton_2020_GeeK2007
-38.4,16.4,54.22230911254883,EarthByte_Seton_2020_GeeK2007
-38.3,16.4,54.786285400390625,EarthByte_Seton_2020_GeeK2007
-38.2,16.4,55.35000991821289,EarthByte_Seton_2020_GeeK2007
-38.1,16.4,55.91972732543945,EarthByte_Seton_2020_GeeK2007
-38.0,16.4,56.520591735839844,EarthByte_Seton_2020_GeeK2007
-37.9,16.4,57.12179946899414,EarthByte_Seton_2020_GeeK2007
-37.8,16.4,57.723167419433594,EarthByte_Seton_2020_GeeK2007
-37.7,16.4,58.32481002807617,EarthByte_Seton_2020_GeeK2007
-37.6,16.4,58.92670440673828,EarthByte_Seton_2020_GeeK2007
-37.5,16.4,59.528770446777344,EarthByte_Seton_2020_GeeK2007
-37.4,16.4,60.13116455078125,EarthByte_Seton_2020_GeeK2007
-37.3,16.4,60.733787536621094,EarthByte_Seton_2020_GeeK2007
-37.2,16.4,61.33671569824219,EarthByte_Seton_2020_GeeK2007
-37.1,16.4,61.93975067138672,EarthByte_Seton_2020_GeeK2007
-37.0,16.4,62.54315948486328,EarthByte_Seton_2020_GeeK2007
-36.9,16.4,63.14684295654297,EarthByte_Seton_2020_GeeK2007
-36.8,16.4,63.75071716308594,EarthByte_Seton_2020_GeeK2007
-36.7,16.4,64.35491943359375,EarthByte_Seton_2020_GeeK2007
-36.6,16.4,64.95924377441406,EarthByte_Seton_2020_GeeK2007
-36.5,16.4,65.56387329101562,EarthByte_Seton_2020_GeeK2007
-36.4,16.4,66.16875457763672,EarthByte_Seton_2020_GeeK2007
-36.3,16.4,66.77368927001953,EarthByte_Seton_2020_GeeK2007
-36.2,16.4,67.37791442871094,EarthByte_Seton_2020_GeeK2007
-36.1,16.4,67.9803695678711,EarthByte_Seton_2020_GeeK2007
-36.0,16.4,68.58446502685547,EarthByte_Seton_2020_GeeK2007
-35.9,16.4,69.18878936767578,EarthByte_Seton_2020_GeeK2007
-35.8,16.4,69.79304504394531,EarthByte_Seton_2020_GeeK2007
-35.7,16.4,70.39742279052734,EarthByte_Seton_2020_GeeK2007
-35.6,16.4,71.001953125,EarthByte_Seton_2020_GeeK2007
-35.5,16.4,71.60646057128906,EarthByte_Seton_2020_GeeK2007
-35.4,16.4,72.21105194091797,EarthByte_Seton_2020_GeeK2007
-35.3,16.4,72.8157958984375,EarthByte_Seton_2020_GeeK2007
-35.2,16.4,73.42046356201172,EarthByte_Seton_2020_GeeK2007
-35.1,16.4,74.02518463134766,EarthByte_Seton_2020_GeeK2007
-35.0,16.4,74.630126953125,EarthByte_Seton_2020_GeeK2007
-34.9,16.4,75.2351303100586,EarthByte_Seton_2020_GeeK2007
-34.8,16.4,75.84007263183594,EarthByte_Seton_2020_GeeK2007
-34.7,16.4,76.44522857666016,EarthByte_Seton_2020_GeeK2007
-34.6,16.4,77.05036926269531,EarthByte_Seton_2020_GeeK2007
-34.5,16.4,77.65557098388672,EarthByte_Seton_2020_GeeK2007
-34.4,16.4,78.26090240478516,EarthByte_Seton_2020_GeeK2007
-34.3,16.4,78.86629486083984,EarthByte_Seton_2020_GeeK2007
-34.2,16.4,79.47171020507812,EarthByte_Seton_2020_GeeK2007
-34.1,16.4,80.07730102539062,EarthByte_Seton_2020_GeeK2007
-34.0,16.4,80.68296813964844,EarthByte_Seton_2020_GeeK2007
-33.9,16.4,81.28858947753906,EarthByte_Seton_2020_GeeK2007
-33.8,16.4,81.89434814453125,EarthByte_Seton_2020_GeeK2007
-33.7,16.4,82.50121307373047,EarthByte_Seton_2020_GeeK2007
-33.6,16.4,83.07977294921875,EarthByte_Seton_2020_GeeK2007
-33.5,16.4,83.49274444580078,EarthByte_Seton_2020_GeeK2007
-33.4,16.4,83.90581512451172,EarthByte_Seton_2020_GeeK2007
-33.3,16.4,84.31875610351562,EarthByte_Seton_2020_GeeK2007
-33.2,16.4,84.7317886352539,EarthByte_Seton_2020_GeeK2007
-33.1,16.4,85.144775390625,EarthByte_Seton_2020_GeeK2007
-33.0,16.4,85.55768585205078,EarthByte_Seton_2020_GeeK2007
-32.9,16.4,85.97069549560547,EarthByte_Seton_2020_GeeK2007
-32.8,16.4,86.38357543945312,EarthByte_Seton_2020_GeeK2007
-32.7,16.4,86.79653930664062,EarthByte_Seton_2020_GeeK2007
