"lon","lat","heat_flow_mW_m2","name","reference","id"
"-34.8523","34.6525","52.2","OCNG7-4","LeGal_etal._2018","R24-056332"
"-34.8523","34.6525","52.2","OCNG7-4","LeGal_etal._2018","R24-056331"
"-35.2699","34.6543","28.5","OCNG9-16","LeGal_etal._2018","R24-056415"
"-35.2699","34.6543","28.5","OCNG9-16","LeGal_etal._2018","R24-056416"
"-34.8825","34.6579","34.8","OCNG7-5","LeGal_etal._2018","R24-056334"
"-34.8825","34.6579","34.8","OCNG7-5","LeGal_etal._2018","R24-056333"
"-34.8996","34.6613","22.1","OCNG8-32","LeGal_etal._2018","R24-056385"
"-34.8996","34.6613","22.1","OCNG8-32","LeGal_etal._2018","R24-056386"
"-34.9161","34.6645","34.9","OCNG8-31","LeGal_etal._2018","R24-056384"
"-34.9161","34.6645","34.9","OCNG8-31","LeGal_etal._2018","R24-056383"
"-34.933","34.6676","95.5","OCNG8-30","LeGal_etal._2018","R24-056381"
"-34.933","34.6676","95.5","OCNG8-30","LeGal_etal._2018","R24-056382"
"-34.9496","34.6708","37.8","OCNG8-29","LeGal_etal._2018","R24-056378"
"-34.9496","34.6708","37.8","OCNG8-29","LeGal_etal._2018","R24-056377"
"-34.9654","34.6739","92","OCNG8-28","LeGal_etal._2018","R24-056376"
"-34.9654","34.6739","92","OCNG8-28","LeGal_etal._2018","R24-056375"
"-35.4288","34.6843","57.8","OCNG9-15","LeGal_etal._2018","R24-056413"
"-35.4288","34.6843","57.8","OCNG9-15","LeGal_etal._2018","R24-056414"
"-35.4459","34.688","48","OCNG9-14","LeGal_etal._2018","R24-056411"
"-35.4459","34.688","48","OCNG9-14","LeGal_etal._2018","R24-056412"
"-35.0493","34.6895","54.8","OCNG8-27","LeGal_etal._2018","R24-056374"
"-35.0493","34.6895","54.8","OCNG8-27","LeGal_etal._2018","R24-056373"
"-35.4628","34.6906","76.9","OCNG9-13","LeGal_etal._2018","R24-056410"
"-35.4628","34.6906","76.9","OCNG9-13","LeGal_etal._2018","R24-056409"
"-35.0651","34.6926","37.4","OCNG8-26","LeGal_etal._2018","R24-056371"
"-35.0651","34.6926","37.4","OCNG8-26","LeGal_etal._2018","R24-056372"
"-35.4798","34.6942","63.2","OCNG9-12","LeGal_etal._2018","R24-056407"
"-35.4798","34.6942","63.2","OCNG9-12","LeGal_etal._2018","R24-056408"
"-35.0814","34.6955","73.1","OCNG8-25","LeGal_etal._2018","R24-056369"
"-35.0814","34.6955","73.1","OCNG8-25","LeGal_etal._2018","R24-056370"
"-35.4967","34.6972","52.4","OCNG9-11","LeGal_etal._2018","R24-056406"
"-35.4967","34.6972","52.4","OCNG9-11","LeGal_etal._2018","R24-056405"
"-35.0973","34.6986","120.2","OCNG8-24","LeGal_etal._2018","R24-056368"
"-35.0973","34.6986","120.2","OCNG8-24","LeGal_etal._2018","R24-056367"
"-35.5133","34.7","35.5","OCNG9-10","LeGal_etal._2018","R24-056404"
"-35.5133","34.7","35.5","OCNG9-10","LeGal_etal._2018","R24-056403"
"-35.1136","34.7018","52.3","OCNG8-23","LeGal_etal._2018","R24-056366"
"-35.1136","34.7018","52.3","OCNG8-23","LeGal_etal._2018","R24-056365"
"-35.1222","34.7034","40.4","KT18","LeGal_etal._2018","R24-056046"
"-35.1222","34.7034","40.4","KT18","LeGal_etal._2018","R24-056045"
"-35.53","34.7035","59.5","OCNG9-9","LeGal_etal._2018","R24-056441"
"-35.53","34.7035","59.5","OCNG9-9","LeGal_etal._2018","R24-056442"
"-35.1295","34.7049","36.4","OCNG8-22","LeGal_etal._2018","R24-056363"
"-35.1295","34.7049","36.4","OCNG8-22","LeGal_etal._2018","R24-056364"
"-35.1456","34.7079","76.3","OCNG8-21","LeGal_etal._2018","R24-056361"
"-35.1456","34.7079","76.3","OCNG8-21","LeGal_etal._2018","R24-056362"
"-35.1618","34.7111","66.3","OCNG8-20","LeGal_etal._2018","R24-056359"
"-35.1618","34.7111","66.3","OCNG8-20","LeGal_etal._2018","R24-056360"
"-35.1782","34.7141","26.9","OCNG8-19","LeGal_etal._2018","R24-056356"
"-35.1782","34.7141","26.9","OCNG8-19","LeGal_etal._2018","R24-056355"
"-35.1946","34.7174","29.5","OCNG8-18","LeGal_etal._2018","R24-056353"
"-35.1946","34.7174","29.5","OCNG8-18","LeGal_etal._2018","R24-056354"
"-35.2169","34.7213","14.7","OCNG8-17","LeGal_etal._2018","R24-056352"
"-35.2169","34.7213","14.7","OCNG8-17","LeGal_etal._2018","R24-056351"
"-35.2333","34.7243","-3.5","OCNG8-16","LeGal_etal._2018","R24-056349"
"-35.2333","34.7243","-3.5","OCNG8-16","LeGal_etal._2018","R24-056350"
"-35.2494","34.7278","10.2","OCNG8-15","LeGal_etal._2018","R24-056348"
"-35.2494","34.7278","10.2","OCNG8-15","LeGal_etal._2018","R24-056347"
"-35.6595","34.7282","53.3","OCNG9-8","LeGal_etal._2018","R24-056439"
"-35.6595","34.7282","53.3","OCNG9-8","LeGal_etal._2018","R24-056440"
"-35.2659","34.7309","9.4","OCNG8-14","LeGal_etal._2018","R24-056346"
"-35.2659","34.7309","9.4","OCNG8-14","LeGal_etal._2018","R24-056345"
"-35.6787","34.7317","55.3","OCNG9-7","LeGal_etal._2018","R24-056437"
"-35.6787","34.7317","55.3","OCNG9-7","LeGal_etal._2018","R24-056438"
"-35.2825","34.7339","17.5","OCNG8-13","LeGal_etal._2018","R24-056343"
"-35.2825","34.7339","17.5","OCNG8-13","LeGal_etal._2018","R24-056344"
"-35.299","34.737","38.9","OCNG8-12","LeGal_etal._2018","R24-056342"
"-35.299","34.737","38.9","OCNG8-12","LeGal_etal._2018","R24-056341"
"-35.7237","34.7402","51.3","OCNG9-6","LeGal_etal._2018","R24-056436"
"-35.7237","34.7402","51.3","OCNG9-6","LeGal_etal._2018","R24-056435"
"-35.7382","34.7428","34.5","OCNG9-5","LeGal_etal._2018","R24-056434"
"-35.7382","34.7428","34.5","OCNG9-5","LeGal_etal._2018","R24-056433"
"-35.3395","34.7446","34.8","OCNG8-11","LeGal_etal._2018","R24-056340"
"-35.3395","34.7446","34.8","OCNG8-11","LeGal_etal._2018","R24-056339"
"-35.7551","34.746","30.8","OCNG9-4","LeGal_etal._2018","R24-056432"
"-35.7551","34.746","30.8","OCNG9-4","LeGal_etal._2018","R24-056431"
"-35.7712","34.749","23.5","OCNG9-3","LeGal_etal._2018","R24-056430"
"-35.7712","34.749","23.5","OCNG9-3","LeGal_etal._2018","R24-056429"
"-57.25","34.75","40.6","V22-58","Abbott_2008","R24-001568"
"-35.7869","34.7519","28.2","OCNG9-2a","LeGal_etal._2018","R24-056427"
"-35.7869","34.7519","28.2","OCNG9-2a","LeGal_etal._2018","R24-056428"
"-35.8022","34.7552","18.2","OCNG9-1","LeGal_etal._2018","R24-056401"
"-35.8022","34.7552","18.2","OCNG9-1","LeGal_etal._2018","R24-056402"
"-35.4094","34.7577","37.9","OCNG8-10","LeGal_etal._2018","R24-056337"
"-35.4094","34.7577","37.9","OCNG8-10","LeGal_etal._2018","R24-056338"
"-35.4227","34.7605","43.4","OCNG8-9","LeGal_etal._2018","R24-056399"
"-35.4227","34.7605","43.4","OCNG8-9","LeGal_etal._2018","R24-056400"
"-35.4394","34.7637","57.8","OCNG8-8","LeGal_etal._2018","R24-056398"
"-35.4394","34.7637","57.8","OCNG8-8","LeGal_etal._2018","R24-056397"
"-35.466","34.7689","143.4","KT19","LeGal_etal._2018","R24-056047"
"-35.466","34.7689","143.4","KT19","LeGal_etal._2018","R24-056048"
"-35.482","34.7717","111.1","OCNG8-7a","LeGal_etal._2018","R24-056396"
"-35.482","34.7717","111.1","OCNG8-7a","LeGal_etal._2018","R24-056395"
"-35.482","34.7717","140.8","OCNG8-7","LeGal_etal._2018","R24-056394"
"-35.482","34.7717","140.8","OCNG8-7","LeGal_etal._2018","R24-056393"
"-35.4984","34.7748","106.6","OCNG8-6","LeGal_etal._2018","R24-056391"
"-35.4984","34.7748","106.6","OCNG8-6","LeGal_etal._2018","R24-056392"
"-35.1269","34.7816","103.7","KT26","LeGal_etal._2018","R24-056063"
"-35.1269","34.7816","103.7","KT26","LeGal_etal._2018","R24-056064"
"-35.5699","34.7881","79.1","OCNG8-5","LeGal_etal._2018","R24-056390"
"-35.5699","34.7881","79.1","OCNG8-5","LeGal_etal._2018","R24-056389"
"-35.1897","34.793","65.4","OCNG12-11","LeGal_etal._2018","R24-056115"
"-35.1897","34.793","65.4","OCNG12-11","LeGal_etal._2018","R24-056116"
"-34.7201","34.7954","166.2","KT31","LeGal_etal._2018","R24-056073"
"-34.7201","34.7954","166.2","KT31","LeGal_etal._2018","R24-056074"
"-34.72","34.7957","124.9","KT15","LeGal_etal._2018","R24-056040"
"-34.72","34.7957","124.9","KT15","LeGal_etal._2018","R24-056039"
"-35.6328","34.8002","46.8","OCNG8-4","LeGal_etal._2018","R24-056387"
"-35.6328","34.8002","46.8","OCNG8-4","LeGal_etal._2018","R24-056388"
"-35.6438","34.8023","51.4","OCNG8-3","LeGal_etal._2018","R24-056380"
"-35.6438","34.8023","51.4","OCNG8-3","LeGal_etal._2018","R24-056379"
"-35.6612","34.8054","106","OCNG8-2","LeGal_etal._2018","R24-056357"
"-35.6612","34.8054","106","OCNG8-2","LeGal_etal._2018","R24-056358"
"-35.262","34.8072","112.3","OCNG12-10","LeGal_etal._2018","R24-056114"
"-35.262","34.8072","112.3","OCNG12-10","LeGal_etal._2018","R24-056113"
"-35.6768","34.8084","54.8","OCNG8-1","LeGal_etal._2018","R24-056335"
"-35.6768","34.8084","54.8","OCNG8-1","LeGal_etal._2018","R24-056336"
"-35.2784","34.8101","68.5","OCNG12-9","LeGal_etal._2018","R24-056132"
"-35.2784","34.8101","68.5","OCNG12-9","LeGal_etal._2018","R24-056131"
"-35.2939","34.8143","44.2","OCNG12-8","LeGal_etal._2018","R24-056129"
"-35.2939","34.8143","44.2","OCNG12-8","LeGal_etal._2018","R24-056130"
"-35.411","34.8349","114.4","KT21","LeGal_etal._2018","R24-056054"
"-35.411","34.8349","114.4","KT21","LeGal_etal._2018","R24-056053"
"-35.2735","34.8431","53.3","OCNG12-7","LeGal_etal._2018","R24-056127"
"-35.2735","34.8431","53.3","OCNG12-7","LeGal_etal._2018","R24-056128"
"-35.0748","34.8488","48.9","KT27","LeGal_etal._2018","R24-056065"
"-35.0748","34.8488","48.9","KT27","LeGal_etal._2018","R24-056066"
"-34.7277","34.8601","38.3","KT14","LeGal_etal._2018","R24-056037"
"-34.7277","34.8601","38.3","KT14","LeGal_etal._2018","R24-056038"
"-35.2429","34.8806","56.9","OCNG12-6","LeGal_etal._2018","R24-056126"
"-35.2429","34.8806","56.9","OCNG12-6","LeGal_etal._2018","R24-056125"
"-35.6522","34.8816","39.5","KT16","LeGal_etal._2018","R24-056041"
"-35.6522","34.8816","39.5","KT16","LeGal_etal._2018","R24-056042"
"-35.2587","34.884","31.4","OCNG12-5","LeGal_etal._2018","R24-056123"
"-35.2587","34.884","31.4","OCNG12-5","LeGal_etal._2018","R24-056124"
"-35.7259","34.8948","35.8","KT17","LeGal_etal._2018","R24-056044"
"-35.7259","34.8948","35.8","KT17","LeGal_etal._2018","R24-056043"
"-35.3199","34.895","64.9","OCNG12-3","LeGal_etal._2018","R24-056120"
"-35.3199","34.895","64.9","OCNG12-3","LeGal_etal._2018","R24-056119"
"-35.3329","34.8977","60.6","OCNG12-2","LeGal_etal._2018","R24-056118"
"-35.3329","34.8977","60.6","OCNG12-2","LeGal_etal._2018","R24-056117"
"-35.3498","34.9013","76.8","OCNG12-1","LeGal_etal._2018","R24-056111"
"-35.3498","34.9013","76.8","OCNG12-1","LeGal_etal._2018","R24-056112"
"-35.0236","34.9163","109.4","KT28","LeGal_etal._2018","R24-056067"
"-35.0236","34.9163","109.4","KT28","LeGal_etal._2018","R24-056068"
"-35.2386","34.9181","4.1","OCNG12-4","LeGal_etal._2018","R24-056121"
"-35.2386","34.9181","4.1","OCNG12-4","LeGal_etal._2018","R24-056122"
"-34.3167","34.9317","198","V30-72","Abbott_2008","R24-001708"
"-34.317","34.933","198","V30-72","LDEO_2004","R24-055525"
"-35.5261","34.9344","39.1","KT22","LeGal_etal._2018","R24-056056"
"-35.5261","34.9344","39.1","KT22","LeGal_etal._2018","R24-056055"
"-34.988","34.9513","183","KT29","LeGal_etal._2018","R24-056070"
"-34.988","34.9513","183","KT29","LeGal_etal._2018","R24-056069"
"-35.2105","34.9515","48.3","OCNG11-6a","LeGal_etal._2018","R24-056102"
"-35.2105","34.9515","48.3","OCNG11-6a","LeGal_etal._2018","R24-056101"
"-35.2272","34.9547","26.6","OCNG11-5","LeGal_etal._2018","R24-056100"
"-35.2272","34.9547","26.6","OCNG11-5","LeGal_etal._2018","R24-056099"
"-35.2862","34.9657","71.3","OCNG11-4","LeGal_etal._2018","R24-056098"
"-35.2862","34.9657","71.3","OCNG11-4","LeGal_etal._2018","R24-056097"
"-34.935","34.9766","181.1","OCNG11-11","LeGal_etal._2018","R24-056093"
"-34.935","34.9766","181.1","OCNG11-11","LeGal_etal._2018","R24-056094"
"-34.9547","34.9803","140.9","OCNG11-10a","LeGal_etal._2018","R24-056091"
"-34.9547","34.9803","140.9","OCNG11-10a","LeGal_etal._2018","R24-056092"
"-35.3692","34.9811","141.9","OCNG11-3","LeGal_etal._2018","R24-056095"
"-35.3692","34.9811","141.9","OCNG11-3","LeGal_etal._2018","R24-056096"
"-34.1483","34.9817","195","V30-68","Abbott_2008","R24-001705"
"-34.15","34.983","195","V30-68","LDEO_2004","R24-055522"
"-34.9841","34.9862","201","OCNG11-9","LeGal_etal._2018","R24-056107"
"-34.9841","34.9862","201","OCNG11-9","LeGal_etal._2018","R24-056108"
"-35.4026","34.9877","118","KT25","LeGal_etal._2018","R24-056061"
"-35.4026","34.9877","118","KT25","LeGal_etal._2018","R24-056062"
"-35.4159","34.99","141.2","OCNG10-1","LeGal_etal._2018","R24-056087"
"-35.4159","34.99","141.2","OCNG10-1","LeGal_etal._2018","R24-056088"
"-35.4159","34.9901","128.4","KT24","LeGal_etal._2018","R24-056060"
"-35.4159","34.9901","128.4","KT24","LeGal_etal._2018","R24-056059"
"-35.0112","34.9911","109.7","OCNG11-8","LeGal_etal._2018","R24-056105"
"-35.0112","34.9911","109.7","OCNG11-8","LeGal_etal._2018","R24-056106"
"-35.0615","35.0007","140.4","OCNG11-7","LeGal_etal._2018","R24-056104"
"-35.0615","35.0007","140.4","OCNG11-7","LeGal_etal._2018","R24-056103"
"-35.5915","35.0232","111.4","KT23","LeGal_etal._2018","R24-056057"
"-35.5915","35.0232","111.4","KT23","LeGal_etal._2018","R24-056058"
"-35.6","35.0317","221","V30-74","Abbott_2008","R24-001710"
"-35.6","35.033","221","V30-74","LDEO_2004","R24-055527"
"-34.4317","35.0667","170","V30-67","Abbott_2008","R24-001704"
"-34.433","35.067","170","V30-67","LDEO_2004","R24-055521"
"-37.5348","35.0831","29.6","KT12","LeGal_etal._2018","R24-056033"
"-37.5348","35.0831","29.6","KT12","LeGal_etal._2018","R24-056034"
"-37.5507","35.0859","35.1","OCNG5-1","LeGal_etal._2018","R24-056258"
"-37.5507","35.0859","35.1","OCNG5-1","LeGal_etal._2018","R24-056257"
"-37.5662","35.0886","30.9","OCNG5-2","LeGal_etal._2018","R24-056280"
"-37.5662","35.0886","30.9","OCNG5-2","LeGal_etal._2018","R24-056279"
"-37.5979","35.0945","23.9","OCNG5-3","LeGal_etal._2018","R24-056288"
"-37.5979","35.0945","23.9","OCNG5-3","LeGal_etal._2018","R24-056287"
"-37.6136","35.0977","46.5","OCNG5-4","LeGal_etal._2018","R24-056290"
"-37.6136","35.0977","46.5","OCNG5-4","LeGal_etal._2018","R24-056289"
"-37.6294","35.1008","33.1","OCNG5-5a","LeGal_etal._2018","R24-056292"
"-37.6294","35.1008","33.1","OCNG5-5a","LeGal_etal._2018","R24-056291"
"-37.6449","35.1041","43.4","OCNG5-6","LeGal_etal._2018","R24-056294"
"-37.6449","35.1041","43.4","OCNG5-6","LeGal_etal._2018","R24-056293"
"-37.6607","35.1064","30.6","OCNG5-7","LeGal_etal._2018","R24-056296"
"-37.6607","35.1064","30.6","OCNG5-7","LeGal_etal._2018","R24-056295"
"-37.6769","35.1098","27","OCNG5-8","LeGal_etal._2018","R24-056298"
"-37.6769","35.1098","27","OCNG5-8","LeGal_etal._2018","R24-056297"
"-37.6932","35.1128","25.4","OCNG5-9","LeGal_etal._2018","R24-056299"
"-37.6932","35.1128","25.4","OCNG5-9","LeGal_etal._2018","R24-056300"
"-37.7096","35.1157","27.1","OCNG5-10","LeGal_etal._2018","R24-056260"
"-37.7096","35.1157","27.1","OCNG5-10","LeGal_etal._2018","R24-056259"
"-37.7258","35.1173","32.1","OCNG5-11","LeGal_etal._2018","R24-056262"
"-37.7258","35.1173","32.1","OCNG5-11","LeGal_etal._2018","R24-056261"
"-37.7421","35.1221","36.2","OCNG5-12","LeGal_etal._2018","R24-056264"
"-37.7421","35.1221","36.2","OCNG5-12","LeGal_etal._2018","R24-056263"
"-37.7581","35.1252","32.6","OCNG5-13","LeGal_etal._2018","R24-056266"
"-37.7581","35.1252","32.6","OCNG5-13","LeGal_etal._2018","R24-056265"
"-37.3608","35.1271","34.5","KT5","LeGal_etal._2018","R24-056077"
"-37.3608","35.1271","34.5","KT5","LeGal_etal._2018","R24-056078"
"-37.3783","35.1301","20","KT6","LeGal_etal._2018","R24-056079"
"-37.3783","35.1301","20","KT6","LeGal_etal._2018","R24-056080"
"-37.3952","35.1338","35.4","KT7","LeGal_etal._2018","R24-056082"
"-37.3952","35.1338","35.4","KT7","LeGal_etal._2018","R24-056081"
"-37.8087","35.1345","54.5","OCNG5-14","LeGal_etal._2018","R24-056267"
"-37.8087","35.1345","54.5","OCNG5-14","LeGal_etal._2018","R24-056268"
"-37.8249","35.1376","48.2","OCNG5-15","LeGal_etal._2018","R24-056269"
"-37.8249","35.1376","48.2","OCNG5-15","LeGal_etal._2018","R24-056270"
"-37.432","35.1402","43.7","KT8","LeGal_etal._2018","R24-056084"
"-37.432","35.1402","43.7","KT8","LeGal_etal._2018","R24-056083"
"-37.8408","35.1407","133.1","OCNG5-16","LeGal_etal._2018","R24-056271"
"-37.8408","35.1407","133.1","OCNG5-16","LeGal_etal._2018","R24-056272"
"-37.4458","35.1436","71","KT9","LeGal_etal._2018","R24-056086"
"-37.4458","35.1436","71","KT9","LeGal_etal._2018","R24-056085"
"-37.8583","35.1439","74","OCNG5-17","LeGal_etal._2018","R24-056273"
"-37.8583","35.1439","74","OCNG5-17","LeGal_etal._2018","R24-056274"
"-37.4675","35.1475","33.8","KT10","LeGal_etal._2018","R24-056029"
"-37.4675","35.1475","33.8","KT10","LeGal_etal._2018","R24-056030"
"-34.5317","35.1483","263","V30-71","Abbott_2008","R24-001707"
"-37.8731","35.1485","78.9","OCNG5-18","LeGal_etal._2018","R24-056276"
"-37.8731","35.1485","78.9","OCNG5-18","LeGal_etal._2018","R24-056275"
"-34.533","35.15","263","V30-71","LDEO_2004","R24-055524"
"-37.4853","35.1505","34.4","OCNG4-7","LeGal_etal._2018","R24-056251"
"-37.4853","35.1505","34.4","OCNG4-7","LeGal_etal._2018","R24-056252"
"-37.9051","35.1531","75.6","OCNG5-19","LeGal_etal._2018","R24-056277"
"-37.9051","35.1531","75.6","OCNG5-19","LeGal_etal._2018","R24-056278"
"-37.5119","35.1555","50.9","OCNG4-8","LeGal_etal._2018","R24-056253"
"-37.5119","35.1555","50.9","OCNG4-8","LeGal_etal._2018","R24-056254"
"-37.9209","35.1558","63.1","OCNG5-20","LeGal_etal._2018","R24-056282"
"-37.9209","35.1558","63.1","OCNG5-20","LeGal_etal._2018","R24-056281"
"-37.5281","35.1586","65.8","OCNG4-9","LeGal_etal._2018","R24-056255"
"-37.5281","35.1586","65.8","OCNG4-9","LeGal_etal._2018","R24-056256"
"-38.0044","35.1739","79.2","OCNG5-21","LeGal_etal._2018","R24-056283"
"-38.0044","35.1739","79.2","OCNG5-21","LeGal_etal._2018","R24-056284"
"-37.6202","35.1762","68.3","OCNG4-10","LeGal_etal._2018","R24-056208"
"-37.6202","35.1762","68.3","OCNG4-10","LeGal_etal._2018","R24-056207"
"-37.6334","35.1783","62.2","OCNG4-11","LeGal_etal._2018","R24-056210"
"-37.6334","35.1783","62.2","OCNG4-11","LeGal_etal._2018","R24-056209"
"-38.0145","35.1802","65.5","OCNG5-22","LeGal_etal._2018","R24-056285"
"-38.0145","35.1802","65.5","OCNG5-22","LeGal_etal._2018","R24-056286"
"-34.4817","35.1817","79.3","V30-73","Abbott_2008","R24-001709"
"-34.483","35.183","79","V30-73","LDEO_2004","R24-055526"
"-37.6641","35.1848","41.5","OCNG4-12a","LeGal_etal._2018","R24-056213"
"-37.6641","35.1848","43","OCNG4-12","LeGal_etal._2018","R24-056212"
"-37.6641","35.1848","41.5","OCNG4-12a","LeGal_etal._2018","R24-056214"
"-37.6641","35.1848","43","OCNG4-12","LeGal_etal._2018","R24-056211"
"-37.6793","35.1869","29.3","OCNG4-13","LeGal_etal._2018","R24-056215"
"-37.6793","35.1869","29.3","OCNG4-13","LeGal_etal._2018","R24-056216"
"-37.6959","35.1902","18.6","OCNG4-14","LeGal_etal._2018","R24-056217"
"-37.6959","35.1902","18.6","OCNG4-14","LeGal_etal._2018","R24-056218"
"-37.7127","35.1939","12.8","OCNG4-15","LeGal_etal._2018","R24-056219"
"-37.7127","35.1939","12.8","OCNG4-15","LeGal_etal._2018","R24-056220"
"-37.7296","35.1963","29.8","OCNG4-16","LeGal_etal._2018","R24-056221"
"-37.7296","35.1963","29.8","OCNG4-16","LeGal_etal._2018","R24-056222"
"-37.7461","35.1995","36.6","OCNG4-17","LeGal_etal._2018","R24-056224"
"-37.7461","35.1995","36.6","OCNG4-17","LeGal_etal._2018","R24-056223"
"-37.7623","35.2027","34.8","OCNG4-18","LeGal_etal._2018","R24-056226"
"-37.7623","35.2027","34.8","OCNG4-18","LeGal_etal._2018","R24-056225"
"-37.7777","35.2063","43.6","OCNG4-19","LeGal_etal._2018","R24-056227"
"-37.7777","35.2063","43.6","OCNG4-19","LeGal_etal._2018","R24-056228"
"-37.7941","35.2084","50.2","OCNG4-20","LeGal_etal._2018","R24-056230"
"-37.7941","35.2084","50.2","OCNG4-20","LeGal_etal._2018","R24-056229"
"-37.8097","35.2118","96.2","OCNG4-21","LeGal_etal._2018","R24-056231"
"-37.8097","35.2118","96.2","OCNG4-21","LeGal_etal._2018","R24-056232"
"-37.8311","35.2149","83.1","OCNG4-22","LeGal_etal._2018","R24-056233"
"-37.8311","35.2149","83.1","OCNG4-22","LeGal_etal._2018","R24-056234"
"-37.43","35.2167","37.7","KT13","LeGal_etal._2018","R24-056036"
"-37.43","35.2167","37.7","KT13","LeGal_etal._2018","R24-056035"
"-37.8428","35.2181","64.7","OCNG4-23","LeGal_etal._2018","R24-056236"
"-37.8428","35.2181","64.7","OCNG4-23","LeGal_etal._2018","R24-056235"
"-37.8603","35.2212","75.7","OCNG4-24","LeGal_etal._2018","R24-056237"
"-37.8603","35.2212","75.7","OCNG4-24","LeGal_etal._2018","R24-056238"
"-37.8703","35.2226","102.7","KT11","LeGal_etal._2018","R24-056032"
"-37.8703","35.2226","102.7","KT11","LeGal_etal._2018","R24-056031"
"-37.893","35.2278","51.7","OCNG4-25","LeGal_etal._2018","R24-056240"
"-37.893","35.2278","51.7","OCNG4-25","LeGal_etal._2018","R24-056239"
"-37.9094","35.2305","55.2","OCNG4-26","LeGal_etal._2018","R24-056241"
"-37.9094","35.2305","55.2","OCNG4-26","LeGal_etal._2018","R24-056242"
"-37.9259","35.2335","81.1","OCNG4-27","LeGal_etal._2018","R24-056243"
"-37.9259","35.2335","81.1","OCNG4-27","LeGal_etal._2018","R24-056244"
"-37.942","35.2367","102.7","OCNG4-28","LeGal_etal._2018","R24-056245"
"-37.942","35.2367","102.7","OCNG4-28","LeGal_etal._2018","R24-056246"
"-37.9585","35.2397","50.7","OCNG4-29","LeGal_etal._2018","R24-056247"
"-37.9585","35.2397","50.7","OCNG4-29","LeGal_etal._2018","R24-056248"
"-37.9753","35.2431","55.8","OCNG4-30","LeGal_etal._2018","R24-056249"
"-37.9753","35.2431","55.8","OCNG4-30","LeGal_etal._2018","R24-056250"
"-37.6332","35.2551","56.6","OCNG6-3","LeGal_etal._2018","R24-056311"
"-37.6332","35.2551","56.6","OCNG6-3","LeGal_etal._2018","R24-056312"
"-37.6853","35.2645","81","OCNG6-4","LeGal_etal._2018","R24-056313"
"-37.6853","35.2645","81","OCNG6-4","LeGal_etal._2018","R24-056314"
"-37.7124","35.2703","58.8","OCNG6-5","LeGal_etal._2018","R24-056316"
"-37.7124","35.2703","58.8","OCNG6-5","LeGal_etal._2018","R24-056315"
"-37.7258","35.2729","94.6","OCNG6-6","LeGal_etal._2018","R24-056318"
"-37.7258","35.2729","94.6","OCNG6-6","LeGal_etal._2018","R24-056317"
"-37.7375","35.275","42.8","OCNG6-7","LeGal_etal._2018","R24-056320"
"-37.7375","35.275","42.8","OCNG6-7","LeGal_etal._2018","R24-056319"
"-37.7861","35.284","16.7","OCNG6-8","LeGal_etal._2018","R24-056322"
"-37.7861","35.284","16.7","OCNG6-8","LeGal_etal._2018","R24-056321"
"-37.803","35.2866","46.7","OCNG6-9","LeGal_etal._2018","R24-056323"
"-37.803","35.2866","46.7","OCNG6-9","LeGal_etal._2018","R24-056324"
"-37.8198","35.2903","98.8","OCNG6-10","LeGal_etal._2018","R24-056302"
"-37.8198","35.2903","98.8","OCNG6-10","LeGal_etal._2018","R24-056301"
"-37.8344","35.2931","132.6","OCNG6-11","LeGal_etal._2018","R24-056304"
"-37.8344","35.2931","132.6","OCNG6-11","LeGal_etal._2018","R24-056303"
"-37.8468","35.2955","114.5","OCNG6-12","LeGal_etal._2018","R24-056305"
"-37.8468","35.2955","114.5","OCNG6-12","LeGal_etal._2018","R24-056306"
"-37.6837","35.3416","86.9","KT4","LeGal_etal._2018","R24-056076"
"-37.6837","35.3416","86.9","KT4","LeGal_etal._2018","R24-056075"
"-37.6979","35.3445","54.7","OCNG6-13","LeGal_etal._2018","R24-056308"
"-37.6979","35.3445","54.7","OCNG6-13","LeGal_etal._2018","R24-056307"
"-37.7119","35.3467","44.6","OCNG6-14","LeGal_etal._2018","R24-056310"
"-37.7119","35.3467","44.6","OCNG6-14","LeGal_etal._2018","R24-056309"
"-55.45","35.35","61","V19-184","Langseth_etal._1966","R24-053070"
"-37.0717","35.3807","37.6","OCNG1-1","LeGal_etal._2018","R24-056090"
"-37.0717","35.3807","37.6","OCNG1-1","LeGal_etal._2018","R24-056089"
"-37.0889","35.3829","23.2","OCNG1-2","LeGal_etal._2018","R24-056110"
"-37.0889","35.3829","23.2","OCNG1-2","LeGal_etal._2018","R24-056109"
"-37.1057","35.387","26.6","OCNG1-3","LeGal_etal._2018","R24-056134"
"-37.1057","35.387","26.6","OCNG1-3","LeGal_etal._2018","R24-056133"
"-37.1227","35.3897","39.8","OCNG1-4","LeGal_etal._2018","R24-056135"
"-37.1227","35.3897","39.8","OCNG1-4","LeGal_etal._2018","R24-056136"
"-37.2621","35.4158","38.1","OCNG2-1","LeGal_etal._2018","R24-056137"
"-37.2621","35.4158","38.1","OCNG2-1","LeGal_etal._2018","R24-056138"
"-37.2625","35.4159","35.7","KT1","LeGal_etal._2018","R24-056027"
"-37.2625","35.4159","35.7","KT1","LeGal_etal._2018","R24-056028"
"-37.2809","35.4193","28.3","OCNG2-3","LeGal_etal._2018","R24-056150"
"-37.2809","35.4193","28.3","OCNG2-3","LeGal_etal._2018","R24-056149"
